"B","j","proj_lambda","delta_lambda","psi_proj","psi_delta","se_proj","se_delta","lower_proj","upper_proj","lower_delta","upper_delta"
6,3,0.447044499763985,0.447044499763985,1.42413264748124,1.39872135527297,0.164327980273614,0.147694788385829,1.10204980614495,1.74621548881752,1.10923957003675,1.6882031405092
6,4,0.426725637308874,0.426725637308874,1.42761230942367,1.39874130638246,0.164274236300531,0.147663534903253,1.10563480627463,1.74958981257272,1.10932077797208,1.68816183479284
6,5,0.407330298511223,0.407330298511223,1.42760907073571,1.39874262109881,0.164294728379728,0.147503209617704,1.10559140311144,1.74962673835997,1.10963633024811,1.68784891194951
6,6,0.388816507795492,0.388816507795492,1.42758585873891,1.39874278932008,0.164294713014211,0.147254369711087,1.10556822123106,1.74960349624676,1.11012422468635,1.68736135395381
6,7,0.371144197440831,0.371144197440831,1.4275514864219,1.39874278697074,0.164294602773031,0.147266062292835,1.10553406498676,1.74956890785704,1.11010130487678,1.6873842690647
6,8,0.35427512086614,0.35427512086614,1.42761140263721,1.40020140332033,0.164295889841476,0.14718100446587,1.10559145854792,1.74963134672651,1.11172663456722,1.68867617207343
6,9,0.338172769856459,0.338172769856459,1.43065832795983,1.41664530590813,0.164092508553843,0.144568964498484,1.10903701119429,1.75227964472536,1.13329013549111,1.70000047632516
6,10,0.32280229555154,0.32280229555154,1.42614096046836,1.44685323338699,0.163706249365939,0.150478108425075,1.10527671171112,1.7470052092256,1.15191614087385,1.74179032590014
6,11,0.30813043302562,0.30813043302562,1.42611377691261,1.446853834766,0.163706394186461,0.150474980205127,1.10524924430714,1.74697830951807,1.15192287356395,1.74178479596805
6,12,0.294125429295148,0.294125429295148,1.42595975698571,1.44061049843866,0.163706751740496,0.150446027721257,1.10509452357434,1.74682499039708,1.14573628410499,1.73548471277232
6,13,0.280756974598683,0.280756974598683,1.42649440086394,1.43683281504139,0.16370322524713,0.149533676019631,1.10563607937957,1.74735272234832,1.14374681004292,1.72991882003987
6,14,0.267996136800219,0.267996136800219,1.42643887582443,1.43764272368624,0.163712086582373,0.149577766238769,1.10556318612298,1.74731456552588,1.14447030185826,1.73081514551423
7,1,0.255958303811229,0.255958303811229,2.29896480686676,2.29932037878076,0.232772418329308,0.227293214931501,1.84273086694131,2.7551987467922,1.85382567751502,2.7448150800465
7,2,0.244324603872789,0.244324603872789,2.29896544894426,2.29932034875019,0.232772314658672,0.227291763733102,1.84273171221326,2.75519918567525,1.85382849183331,2.74481220566707
7,3,0.233219673551285,0.233219673551285,2.29898238416993,2.29932043379461,0.23276697903814,0.227287954906533,1.84275910525518,2.75520566308468,1.85383604217781,2.74480482541141
7,4,0.222619479451556,0.222619479451556,2.29898179730571,2.29932042988542,0.232766937708681,0.227287300211227,1.8427585993967,2.75520499521473,1.85383732147142,2.74480353829943
7,5,0.212501080533343,0.212501080533343,2.29892812406403,2.29932039446422,0.232756289740902,0.227301299943712,1.84272579617186,2.7551304519562,1.85380984657455,2.7448309423539
7,6,0.202842578462075,0.202842578462075,2.29892807412155,2.29932026363236,0.232756517374441,0.227309034011437,1.84272530006764,2.75513084817545,1.85379455696994,2.74484597029477
7,7,0.193623070216281,0.193623070216281,2.29893016091924,2.29932005418935,0.232756600129528,0.227454992793715,1.84272722466536,2.75513309717311,1.85350826831366,2.74513184006503
7,8,0.184822602849077,0.184822602849077,2.29893023423595,2.29932052359633,0.232756612772494,0.227456158201418,1.84272727320186,2.75513319527004,1.85350645352155,2.74513459367111
7,9,0.176422130305809,0.176422130305809,2.29872118867248,2.29920901143769,0.232754311128767,0.227544723067859,1.84252273886009,2.75491963848486,1.85322135422469,2.7451966686507
7,10,0.168403472204403,0.168403472204403,2.29877581460536,2.29920901271363,0.232765375389446,0.227545185121117,1.84255567884205,2.75499595036868,1.85322044987624,2.74519757555102
7,11,0.160749274489207,0.160749274489207,2.29869606104371,2.29920901266783,0.23275067182677,0.227545529464349,1.84250474426325,2.75488737782418,1.8532197749177,2.74519825041795
7,12,0.153442971873182,0.153442971873182,2.29869458986399,2.29920121360441,0.232750572781947,0.226983959384282,1.84250346721137,2.7548857125166,1.85431265321122,2.7440897739976
7,13,0.146468751987151,0.146468751987151,2.29870134466748,2.29919848662877,0.23275160429551,0.226780951856998,1.84250820024828,2.75489448908668,1.85470782098905,2.74368915226849
7,14,0.13981152115852,0.13981152115852,2.2986940470911,2.29919840544926,0.232752470603165,0.226711064620234,1.8424992047089,2.7548888894733,1.8548447187936,2.74355209210492
7,15,0.133456871745409,0.133456871745409,2.29868732869312,2.29919832800545,0.232752503275131,0.226694752062808,1.84249242227387,2.75488223511238,1.85487661396235,2.74352004204855
7,16,0.127391050955496,0.127391050955496,2.29868480114528,2.29918716609327,0.232757978260887,0.227374864533591,1.84247916375394,2.75489043853662,1.85353243160743,2.74484190057911
8,1,0.761897750118475,0.761897750118475,1.52786680772615,1.60427251286879,0.1851004137658,0.145640460560418,1.16506999674518,1.89066361870712,1.31881721017037,1.8897278155672
8,2,0.727268321509714,0.727268321509714,1.53003283005281,1.60427227414712,0.184196017222325,0.145221340550559,1.16900863629706,1.89105702380857,1.31963844666802,1.88890610162621
8,3,0.69421285387614,0.69421285387614,1.53115369565829,1.60427193562264,0.184331969450107,0.145155393322108,1.16986303553608,1.8924443557805,1.31976736471131,1.88877650653398
8,4,0.662659808262277,0.662659808262277,1.52981773057951,1.60427193766153,0.184276132462909,0.144971817489742,1.16863651095221,1.89099895020682,1.32012717538164,1.88841669994143
8,5,0.632540897268583,0.632540897268583,1.53019997973054,1.60427192632063,0.184289194836196,0.14496619293769,1.16899315785159,1.89140680160948,1.32013818816276,1.88840566447851
8,6,0.603790937263218,0.603790937263218,1.52951663175038,1.60427185706599,0.184207998524359,0.145005184757144,1.16846895464263,1.89056430885812,1.32006169494198,1.88848201918999
8,7,0.576347707311007,0.576347707311007,1.53393997929914,1.60427166536538,0.184314216788362,0.145192398285821,1.17268411439395,1.89519584420433,1.31969456472517,1.88884876600559
8,8,0.550151814514308,0.550151814514308,1.53373320132265,1.60426400400005,0.184310603334287,0.14504841423196,1.17248441878745,1.89498198385786,1.31996911210541,1.88855889589469
8,9,0.52514656547434,0.52514656547434,1.53373984875056,1.60426388622766,0.18431086612171,0.145084065353053,1.172490551152,1.89498914634911,1.31989911813567,1.88862865431964
8,10,0.501277843594794,0.501277843594794,1.53412984104668,1.58441380804364,0.184307827316709,0.144502522542036,1.17288649950594,1.89537318258743,1.30118886386125,1.86763875222603
8,11,0.478493991962183,0.478493991962183,1.53343909307892,1.5809774455067,0.184300720258766,0.144617945283077,1.17220968137174,1.8946685047861,1.29752627275187,1.86442861826153
8,12,0.456745701549462,0.456745701549462,1.53267658934463,1.58505823013396,0.184289534327692,0.144562341968255,1.17146910206235,1.89388407662691,1.30171603987618,1.86840042039174
9,1,0.204926909981474,0.204926909981474,1.61083601902014,1.62968874101328,0.162482990974202,0.149921211403386,1.29236935671071,1.92930268132958,1.33584316666265,1.92353431536392
9,2,0.195612665651294,0.195612665651294,1.61089817376286,1.62839238978165,0.162486453610452,0.149707725444309,1.29242472468637,1.92937162283934,1.3349652479108,1.92181953165249
9,3,0.18672176810095,0.18672176810095,1.6115154798342,1.62839117939731,0.162543195474723,0.149933836752238,1.29293081670374,1.93010014296465,1.33452085936292,1.9222614994317
9,4,0.178234975565931,0.178234975565931,1.61159430970713,1.62839112131211,0.162541577622825,0.149866042449656,1.29301281756639,1.93017580184787,1.33465367811079,1.92212856451344
9,5,0.170133920849619,0.170133920849619,1.61240585975609,1.62838995387413,0.162634175781476,0.149864044233573,1.2936428752244,1.93116884428778,1.33465642717633,1.92212348057193
9,6,0.162401071572831,0.162401071572831,1.61250297793311,1.62838986944777,0.162607977696722,0.14984779238401,1.29379134164753,1.93121461421868,1.33468819637511,1.92209154252043
9,7,0.155019692230074,0.155019692230074,1.61219836758289,1.62838935220034,0.162585610112825,0.149451269924924,1.29353057176175,1.93086616340403,1.33546486314749,1.92131384125319
9,8,0.147973807970409,0.147973807970409,1.61303543920118,1.62838927115001,0.162601269990895,0.149459005241434,1.29433695001903,1.93173392838334,1.3354496208768,1.92132892142323
9,9,0.141248170024529,0.141248170024529,1.612263613062,1.62838903875899,0.162583761543519,0.149644494780983,1.29359944043671,1.9309277856873,1.33508582898826,1.92169224852972
9,10,0.134828222703222,0.134828222703222,1.61195791384073,1.5807101522336,0.162580000992344,0.15072410079736,1.29330111189574,1.93061471578572,1.28529091467078,1.87612938979643
9,11,0.128700071895819,0.128700071895819,1.61160084792093,1.59642813272399,0.162583960609452,0.15082765562355,1.29293628512641,1.93026541071546,1.30080592770183,1.89205033774615
9,12,0.122850455000421,0.122850455000421,1.61159906889164,1.59503960020562,0.162584305319552,0.150824797538429,1.29293383046532,1.93026430731796,1.2994229970303,1.89065620338094
9,13,0.117266712220856,0.117266712220856,1.61159906889164,1.59503958200222,0.162584305319552,0.150825015639151,1.29293383046532,1.93026430731796,1.29942255134949,1.89065661265496
9,14,0.111936759168225,0.111936759168225,1.61256687657772,1.59451924389754,0.162565535230921,0.152207105055428,1.29393842752511,1.93119532563032,1.29619331798891,1.89284516980618
9,15,0.106849060707757,0.106849060707757,1.61257350910662,1.57731355763425,0.16256514833839,0.154663840509389,1.29394581836337,1.93120119984986,1.27417243023585,1.88045468503266
10,1,0.46764408298637,0.46764408298637,1.45138661574883,1.47252062109824,0.191102928733184,0.142992945100091,1.07682487543179,1.82594835606587,1.19225444870206,1.75278679349441
10,2,0.446388937681678,0.446388937681678,1.45244965013225,1.47251843449481,0.191090287961429,0.142500391922181,1.07791268572785,1.82698661453665,1.19321766632733,1.75181920266228
10,3,0.426099871534962,0.426099871534962,1.45145608006054,1.47251843451114,0.191082099967499,0.142493997608008,1.07693516412425,1.82597699599684,1.19323019919945,1.75180666982284
10,4,0.406732974757503,0.406732974757503,1.45144699501009,1.47251736082408,0.191082881819181,0.142543676605001,1.07692454664449,1.82596944337568,1.19313175467828,1.75190296696988
10,5,0.388246333328252,0.388246333328252,1.45119180840975,1.47251736436572,0.191080471406218,0.142532940070036,1.07667408445357,1.82570953236594,1.19315280182845,1.75188192690299
10,6,0.370599938283099,0.370599938283099,1.45354590932063,1.43115515420358,0.190221203058905,0.141939381370659,1.08071235132517,1.82637946731608,1.15295396671709,1.70935634169007
10,7,0.353755599127103,0.353755599127103,1.45276426529844,1.43837731375949,0.190166270488379,0.142553956223325,1.08003837514121,1.82549015545566,1.15897155956177,1.71778306795721
11,1,0.625160674929431,0.625160674929431,1.44499077017841,1.47733896790244,0.131249931039123,0.137894507685662,1.18774090534172,1.70224063501509,1.20706573283854,1.74761220296633
11,2,0.596746157419559,0.596746157419559,1.44522515681112,1.47276087556635,0.131239970759153,0.138640165488732,1.18799481412318,1.70245549949906,1.20102615120843,1.74449559992426
11,3,0.56962312358372,0.56962312358372,1.44497078839185,1.4720969858867,0.131243686428095,0.138377027538023,1.18773316299278,1.70220841379091,1.20087801191218,1.74331595986123
11,4,0.543732873495733,0.543732873495733,1.44363396667507,1.45437004142084,0.131283520906757,0.136970514114925,1.18631826569782,1.70094966765231,1.18590783375559,1.72283224908609
11,5,0.519019375231656,0.519019375231656,1.44351335802076,1.45569613868321,0.131282883661291,0.136870750296167,1.18619890604462,1.70082780999689,1.18742946810272,1.7239628092637
11,6,0.495429143604967,0.495429143604967,1.44351492080392,1.45634293641229,0.131282851122794,0.137035632007928,1.18620053260324,1.7008293090046,1.18775309767676,1.72493277514783
11,7,0.472911124413415,0.472911124413415,1.44326123485047,1.4570037373046,0.131250890109286,0.136690570092664,1.18600949023627,1.70051297946467,1.18909021992298,1.72491725468622
11,8,0.451416583947038,0.451416583947038,1.44308337547251,1.45633454054691,0.131227610938122,0.136691360495584,1.18587725803379,1.70028949291123,1.18841947397556,1.72424960711825
11,9,0.430899003518202,0.430899003518202,1.44313483011072,1.45297800618537,0.131233121474579,0.13652138462695,1.18591791202055,1.7003517482009,1.18539609231655,1.72055992005419
12,1,0.410965639332393,0.410965639332393,1.48091413916821,1.49172997373191,0.14447967354823,0.144610118439694,1.19773397901368,1.76409429932274,1.20829414159011,1.77516580587371
12,2,0.39228661676578,0.39228661676578,1.48161043063785,1.49172533862855,0.144520180634801,0.145701178974037,1.19835087659364,1.76486998468206,1.20615102783944,1.77729964941766
12,3,0.374456584602868,0.374456584602868,1.48097871554961,1.49172380244585,0.144538517220266,0.145823331452982,1.19768322179789,1.76427420930133,1.205910072798,1.77753753209369
12,4,0.357436954919529,0.357436954919529,1.48072964631992,1.49172380175775,0.144533505239979,0.145784808922287,1.19744397604956,1.76401531659028,1.20598557627007,1.77746202724544
12,5,0.341190893672342,0.341190893672342,1.47997208647905,1.49172379092672,0.14455051954202,0.145610135688753,1.19665306817669,1.76329110478141,1.20632792497677,1.77711965687668
12,6,0.325683240982006,0.325683240982006,1.47998372713132,1.49172314743859,0.144552328387452,0.145557883310062,1.19666116349192,1.76330629077073,1.20642969615087,1.77701659872631
12,7,0.310880435039998,0.310880435039998,1.47998123742111,1.49171453632454,0.144551747477417,0.14593409495763,1.19665981236538,1.76330266247685,1.20568371020759,1.7777453624415
12,8,0.296750439473789,0.296750439473789,1.47993587351713,1.49171425992865,0.144544421910279,0.145884523007627,1.19662880657299,1.76324294046128,1.2057805948337,1.7776479250236
12,9,0.283262674013427,0.283262674013427,1.47973546704715,1.49171425774271,0.144557761266951,0.145881579606534,1.19640225496392,1.76306867913037,1.2057863617139,1.77764215377151
12,10,0.270387948309421,0.270387948309421,1.47973554328589,1.49171132321809,0.144567264912682,0.145679037344889,1.19638370405704,1.76308738251475,1.20618041002211,1.77724223641407
12,11,0.258098398758717,0.258098398758717,1.47987716755485,1.49321693683803,0.144545037093332,0.145241146995954,1.19656889485192,1.76318544025778,1.20854428872596,1.7778895849501
12,12,0.246367428202024,0.246367428202024,1.47995157542292,1.49321723400019,0.144560693583314,0.145864365664185,1.19661261599963,1.76329053484622,1.20732307729838,1.77911139070199
13,1,0.426835827481644,0.426835827481644,1.5426693907469,1.5378651297157,0.205456572991917,0.150012996505948,1.13997450768274,1.94536427381106,1.24383965656405,1.83189060286736
13,2,0.40743548037058,0.40743548037058,1.54266473300306,1.53786513013289,0.205466211177558,0.150022585724707,1.13995095909504,1.94537850691107,1.24382086211247,1.83190939815332
13,3,0.38891690897701,0.38891690897701,1.54265085721414,1.53786515770787,0.205463269723151,0.150003690391439,1.13994284855676,1.94535886587151,1.24385792454065,1.83187239087509
13,4,0.371240035233696,0.371240035233696,1.54267026909448,1.53786519071493,0.205465695363891,0.149901920168469,1.13995750618125,1.9453830320077,1.24405742718473,1.83167295424513
13,5,0.354366602683409,0.354366602683409,1.5426657552123,1.53786519165766,0.205464438230971,0.14991498107058,1.1399554562796,1.945376054145,1.24403182875933,1.831698554556
13,6,0.338260093683946,0.338260093683946,1.54268143286585,1.53786532938993,0.205462354671143,0.149815521857987,1.13997521771041,1.94538764802129,1.24422690654828,1.83150375223159
13,7,0.322885650376298,0.322885650376298,1.54326864690362,1.53790038874476,0.205461636364221,0.146974412480449,1.14056383962975,1.9459734541775,1.24983054028308,1.82597023720644
