"n","B","j","proj_lambda","delta_lambda","psi_proj","psi_delta","se_proj","se_delta","lower_proj","upper_proj","lower_delta","upper_delta"
1500,10,9,0.168018653542779,0.168018653542779,1.52137402705907,1.51538378520125,0.106598882384011,0.100404357029074,1.31244021758641,1.73030783653174,1.31859124542426,1.71217632497823
1500,10,10,0.153092339440852,0.153092339440852,1.52142525818252,1.5153840090982,0.106598896798585,0.100391436544333,1.31249142045729,1.73035909590775,1.3186167934713,1.71215122472509
1500,10,11,0.139492037945095,0.139492037945095,1.52137500907615,1.51538430672506,0.106597333320082,0.100383283144957,1.31244423576879,1.73030578238352,1.31863307176094,1.71213554168917
1500,10,12,0.127099949750219,0.127099949750219,1.52142652444729,1.51538624917976,0.106596248218776,0.100399250874654,1.31249787793849,1.73035517095609,1.31860371746544,1.71216878089408
1500,10,13,0.11580874051655,0.11580874051655,1.52138900199528,1.51549340955675,0.106597109548514,0.101077320822306,1.31245866728019,1.73031933671037,1.31738186074503,1.71360495836846
1500,10,14,0.105520611191323,0.105520611191323,1.52181861263167,1.52459303773748,0.106481454140874,0.103137569678086,1.31311496251556,1.73052226274778,1.32244340116843,1.72674267430653
2000,1,1,0.282740123817315,0.282740123817315,1.56988883579106,1.51741618996823,0.0835129507397245,0.0739960265005387,1.4062034523412,1.73357421924092,1.37238397802718,1.66244840190929
2000,1,2,0.25762227048182,0.25762227048182,1.56934375286867,1.59823154821781,0.0832813750649386,0.0820427054974552,1.4061122577414,1.73257524799595,1.4374278454428,1.75903525099282
2000,1,3,0.234735818008945,0.234735818008945,1.56952775522986,1.60228195034131,0.0832672527045881,0.0820673698995938,1.40632393992887,1.73273157053085,1.44142990533811,1.76313399534452
2000,1,4,0.213882534896054,0.213882534896054,1.5694854093903,1.60317665429965,0.0832670439646928,0.0820886090973544,1.4062820032195,1.7326888155611,1.44228298046883,1.76407032813046
2000,1,5,0.194881799980856,0.194881799980856,1.56948864980188,1.60317703709279,0.0832671963963762,0.082086508535795,1.40628494486498,1.73269235473877,1.44228748036263,1.76406659382295
2000,1,6,0.177569037987304,0.177569037987304,1.56959711906648,1.60317653838156,0.083268361892315,0.0820904947113434,1.40639112975755,1.73280310837542,1.44227916874733,1.76407390801579
2000,1,7,0.161794294053288,0.161794294053288,1.56953889415365,1.60231274893101,0.0832535554007385,0.0821181979922537,1.4063619255682,1.73271586273909,1.44136108086619,1.76326441699583
2000,1,8,0.147420934893354,0.147420934893354,1.56966324429995,1.59918274514881,0.0832594574419651,0.0821615125000105,1.40647470771369,1.7328517808862,1.43814618064879,1.76021930964883
2000,1,9,0.13432446534655,0.13432446534655,1.5698876384399,1.60221806325952,0.083252661569,0.0817743393451514,1.40671242176466,1.73306285511514,1.44194035814303,1.76249576837602
2000,1,10,0.122391450058902,0.122391450058902,1.57059258357952,1.59974097253505,0.0832469175718275,0.0814539896014948,1.40742862513874,1.7337565420203,1.44009115291612,1.75939079215398
2000,1,11,0.111518530960641,0.111518530960641,1.5708336373597,1.59974392341828,0.0832427454106421,0.0814407925820834,1.40767785635484,1.73398941836456,1.44011996995739,1.75936787687916
2000,1,12,0.101611532028048,0.101611532028048,1.57087458842726,1.59981969177395,0.0832446087785594,0.0814330392846151,1.40771515522129,1.73403402163324,1.44021093477611,1.7594284487718
2000,1,13,0.0925846435757935,0.0925846435757935,1.57092491870574,1.59974766349115,0.0832445971381196,0.0814381945302094,1.40776550831503,1.73408432909646,1.44012880221194,1.75936652477036
2000,1,14,0.0843596790144902,0.0843596790144902,1.57086599655806,1.59805127627345,0.0832477304703216,0.0813260662079889,1.40770044483623,1.73403154827989,1.43865218650579,1.7574503660411
2000,1,15,0.0768653976358609,0.0768653976358609,1.57121581447828,1.60320733854914,0.0832102762837803,0.0809160968930331,1.40812367296207,1.73430795599449,1.4446117886388,1.76180288845949
2000,1,16,0.070036887559804,0.070036887559804,1.57120048520308,1.60231686308506,0.0832109428788247,0.0809318143927005,1.40810703716058,1.73429393324557,1.44369050687537,1.76094321929476
2000,2,1,0.0635975173061084,0.0635975173061084,1.52974820837967,1.51866705265433,0.0795038097169907,0.076495170565889,1.37392074133437,1.68557567542497,1.36873651834519,1.66859758696347
2000,2,2,0.0579476891507362,0.0579476891507362,1.52972808691095,1.51866816642,0.0795038934729209,0.0767245296409737,1.37390045570402,1.68555571811787,1.36828808832369,1.6690482445163
2000,2,3,0.0527997761571085,0.0527997761571085,1.52974847180876,1.51866817323165,0.0795037822452627,0.0767244137021924,1.37392105860805,1.68557588500948,1.36828832237535,1.66904802408795
2000,2,4,0.0481091895655918,0.0481091895655918,1.52973408534127,1.52576698767854,0.0794764333121927,0.0772511509572805,1.37396027604937,1.68550789463317,1.37435473180227,1.67717924355481
2000,2,5,0.0438353017590672,0.0438353017590672,1.52971267193418,1.5265584298959,0.0794771410581444,0.0773533267325125,1.37393747546022,1.68548786840814,1.37494590950017,1.67817095029162
2000,2,6,0.0399410943659458,0.0399410943659458,1.52977520378849,1.52499591747089,0.079480291620708,0.0775658078272042,1.3739938322119,1.68555657536508,1.37296693412957,1.67702490081221
2000,2,7,0.036392837624744,0.036392837624744,1.52918069875304,1.53054595546728,0.0794891205337786,0.0774091345089504,1.37338202250683,1.68497937499924,1.37882405182974,1.68226785910482
2000,2,8,0.0331597982330252,0.0331597982330252,1.52917942790483,1.52975971190518,0.0794858538189407,0.0773383884779309,1.37338715441971,1.68497170138996,1.37817647048843,1.68134295332192
2000,2,9,0.0302139731502368,0.0302139731502368,1.52930671495098,1.53055990968891,0.0794852753507929,0.0774195148798024,1.37351557526342,1.68509785463853,1.37881766052449,1.68230215885332
2000,2,10,0.0275298470487692,0.0275298470487692,1.52930623602667,1.53055993511247,0.0794849863258238,0.0774277312797277,1.37351566282806,1.68509680922529,1.37880158180421,1.68231828842074
2000,2,11,0.0250841713123944,0.0250841713123944,1.52931335054681,1.52977402909253,0.0794852489254549,0.0774339135820499,1.37352226265292,1.6851044384407,1.37800355847171,1.68154449971334
2000,2,12,0.0228557626678744,0.0228557626678744,1.52928049968827,1.53137031178069,0.079489419107036,0.0773096985116354,1.37348123823848,1.68507976113806,1.37984330269788,1.6828973208635
2000,2,13,0.0208253197055819,0.0208253197055819,1.5293496013185,1.53058139121147,0.0794894814913075,0.0771765482991033,1.37355021759553,1.68514898504146,1.37931535654523,1.68184742587772
2000,2,14,0.0189752556999242,0.0189752556999242,1.52935107548246,1.53058138834798,0.0794891726980233,0.0771786158336992,1.37355229699433,1.68514985397058,1.37931130131393,1.68185147538203
2000,2,15,0.0172895462815391,0.0172895462815391,1.52936315353618,1.53455828553843,0.0794873164171171,0.0772715556598885,1.37356801335863,1.68515829371373,1.38310603644504,1.68601053463181
2000,2,16,0.0157535906418735,0.0157535906418735,1.52946772177115,1.53547731969753,0.0794895676918935,0.0772745790858433,1.37366816909504,1.68526727444726,1.38401914468928,1.68693549470578
2000,2,17,0.0143540850679646,0.0143540850679646,1.52972160544375,1.52844051053981,0.079490684884927,0.0765197523111048,1.37391986306929,1.6855233478182,1.37846179601005,1.67841922506958
2000,2,18,0.0130789077120428,0.0130789077120428,1.52977331349733,1.51873249977073,0.0794937056777873,0.0765267463882785,1.37396565036886,1.68558097662579,1.36874007684971,1.66872492269176
2000,2,19,0.0119170135978851,0.0119170135978851,1.52996868309348,1.5195657398964,0.0794956658401592,0.0782782791610389,1.37415717804676,1.68578018814019,1.36614031274076,1.67299116705204
2000,2,20,0.0108583389545147,0.0108583389545147,1.52993677713758,1.51874331748445,0.0794932714003457,0.0785014216086647,1.3741299651929,1.68574358908226,1.36488053113147,1.67260610383743
2000,3,1,0.219200643580117,0.219200643580117,1.49141336336113,1.55837942999521,0.0867649000889292,0.0685621513324515,1.32135415918683,1.66147256753543,1.4239976133836,1.69276124660681
2000,3,2,0.199727462546748,0.199727462546748,1.49166725824904,1.55837923482491,0.0866946277148585,0.0683961684712037,1.32174578792791,1.66158872857016,1.42432274462135,1.69243572502847
2000,3,3,0.181984225246048,0.181984225246048,1.49142678104845,1.55837923482516,0.0866872579392295,0.0683961192913689,1.32151975548756,1.66133380660934,1.42432284101408,1.69243562863624
2000,3,4,0.165817248244731,0.165817248244731,1.4887334867039,1.53362680793069,0.086501055237809,0.0702268278033555,1.31919141843779,1.65827555497001,1.39598222543611,1.67127139042527
2000,3,5,0.151086500922156,0.151086500922156,1.48980056757241,1.54314345245998,0.0864430665095782,0.07065632350679,1.32037215721363,1.65922897793118,1.40465705838667,1.68162984653329
2000,3,6,0.137664392592077,0.137664392592077,1.48564119411632,1.54589373941559,0.0865263182494361,0.0703569476723147,1.31604961034743,1.65523277788522,1.40799412197785,1.68379335685333
2000,3,7,0.125434667373161,0.125434667373161,1.48494776995233,1.54203082916292,0.0865590532161825,0.0703301988668157,1.31529202564862,1.65460351425605,1.40418363938396,1.67987801894188
2000,3,8,0.114291397236159,0.114291397236159,1.49307354028597,1.51500663115543,0.0859645253436296,0.0794371829063912,1.32458307061245,1.66156400995948,1.3593097526589,1.67070350965195
2000,3,9,0.104138064505989,0.104138064505989,1.49118907168813,1.5135276733801,0.085882847401318,0.079589624095037,1.32285869078154,1.65951945259471,1.35753201015382,1.66952333660637
2000,3,10,0.0948867258718097,0.0948867258718097,1.49059979724917,1.51352734278256,0.0858742746754815,0.0795186306918208,1.32228621888522,1.65891337561311,1.35767082662659,1.66938385893852
2000,3,11,0.086457250664133,0.086457250664133,1.49148838054573,1.51498265079336,0.0858154862212668,0.0798169711088435,1.32329002755205,1.65968673353942,1.35854138742002,1.67142391416669
2000,3,12,0.0787766268012992,0.0787766268012992,1.49122776280657,1.51423177839964,0.0858249606261767,0.0797388053183572,1.32301083997926,1.65944468563388,1.35794371997566,1.67051983682362
2000,3,13,0.0717783283937531,0.0717783283937531,1.49215573140772,1.50302895038591,0.0858235722379184,0.0800042671912038,1.3239415298214,1.66036993299404,1.34622058669115,1.65983731408067
2000,3,14,0.0654017395286147,0.0654017395286147,1.49173028380032,1.50302837600334,0.0858006971530219,0.0800625821526709,1.3235609173804,1.65989965022025,1.3461057149841,1.65995103702257
2000,3,15,0.05959162924364,0.05959162924364,1.49138442970261,1.50370977551764,0.0858461507506142,0.081870323103675,1.32312597423141,1.65964288517381,1.34324394223444,1.66417560880084
2000,3,16,0.0542976731430474,0.0542976731430474,1.49236345793202,1.52619552738654,0.0858703805101906,0.0831525659635916,1.32405751213204,1.66066940373199,1.3632164980979,1.68917455667518
2000,3,17,0.049474017511677,0.049474017511677,1.4919301089805,1.52619064016027,0.0858726744665607,0.0831037639777102,1.32361966702604,1.66024055093496,1.36330726276396,1.68907401755658
2000,3,18,0.0450788821520456,0.0450788821520456,1.4918612453613,1.5261573956512,0.0858589443621176,0.0833977197143584,1.32357771441155,1.66014477631105,1.36269786501106,1.68961692629134
2000,4,1,0.136739402233523,0.136739402233523,1.5959765657425,1.59710969771958,0.0862926439402477,0.0833415371241311,1.42684298361962,1.76511014786539,1.43376028495628,1.76045911048288
2000,4,2,0.124591850608681,0.124591850608681,1.59654217526635,1.59555199913313,0.0862821202476682,0.0841680813489692,1.42742921958092,1.76565513095178,1.43058255968915,1.76052143857711
2000,4,3,0.113523453990135,0.113523453990135,1.59671161925908,1.59640043876966,0.0862882626854993,0.0841597399965848,1.4275866243955,1.76583661412266,1.43144734837635,1.76135352916296
2000,4,4,0.103438343221401,0.103438343221401,1.59384124794422,1.60067763326657,0.0862799219626963,0.083812995160306,1.42473260089734,1.76294989499111,1.43640416275237,1.76495110378077
2000,4,5,0.0942491658976321,0.0942491658976321,1.59383060177619,1.60067762210996,0.0862791929363688,0.0838129352196695,1.42472338362091,1.76293781993147,1.43640426907941,1.76495097514051
2000,4,6,0.0858763297608724,0.0858763297608724,1.59363152718783,1.59918892088916,0.0863021591446528,0.0831920586092318,1.42447929526431,1.76278375911135,1.43613248601506,1.76224535576325
2000,4,7,0.0782473133099991,0.0782473133099991,1.59290756168539,1.59923135614995,0.0863304512088603,0.0831832313559281,1.42369987731602,1.76211524605476,1.43619222269233,1.76227048960757
2000,4,8,0.071296037654171,0.071296037654171,1.59291221066137,1.60011427799965,0.0863321622380989,0.083161259666383,1.4237011726747,1.76212324864804,1.43711820905354,1.76311034694576
2000,4,9,0.0649622941690882,0.0649622941690882,1.5925662545032,1.59938638246172,0.0863307795147234,0.0833702337960521,1.42335792665434,1.76177458235206,1.43598072422146,1.76279204070198
2000,4,10,0.0591912229986916,0.0591912229986916,1.59256265122721,1.59938608907645,0.0863308034423677,0.08337008591092,1.42335427648017,1.76177102597425,1.43598072069105,1.76279145746185
2000,4,11,0.0539328378853343,0.0539328378853343,1.59305803689462,1.59889962887932,0.0863477926194714,0.0826439997082296,1.42381636336045,1.76229971042878,1.43691738945119,1.76088186830745
2000,4,12,0.0491415932127311,0.0491415932127311,1.5930401016328,1.59889995376158,0.0863486963993285,0.082660320179308,1.42379665669012,1.76228354657549,1.43688572621014,1.76091418131303
2000,4,13,0.0447759895116183,0.0447759895116183,1.59330934368058,1.59891060216388,0.0863521962926845,0.0827750395906925,1.42405903894692,1.76255964841425,1.43667152456612,1.76114967976164
2000,4,14,0.0407982140112043,0.0407982140112043,1.59608616078284,1.59716356756065,0.0865475967331102,0.0826866499958879,1.42645287118595,1.76571945037974,1.43509773356871,1.75922940155259
2000,4,15,0.0371738131230385,0.0371738131230385,1.59608258698948,1.59541880807233,0.0865442954018129,0.0827157742794794,1.42645576800193,1.76570940597703,1.43329589048455,1.75754172566011
2000,4,16,0.0338713940205099,0.0338713940205099,1.59860473285673,1.60076103055406,0.0865060916727053,0.0823456169325776,1.42905279317823,1.76815667253523,1.43936362136621,1.76215843974192
2000,5,1,0.281634929983564,0.281634929983564,1.45296011392718,1.41765007276998,0.0821552932100449,0.0713262121871994,1.29193573923549,1.61398448861887,1.27785069688307,1.55744944865689
2000,5,2,0.256615259022217,0.256615259022217,1.4529589790694,1.4156174163646,0.0821553055842646,0.0712161021776024,1.29193458012424,1.61398337801456,1.2760338560965,1.5552009766327
2000,5,3,0.233818266671973,0.233818266671973,1.45132746488808,1.44539075886353,0.0820503005928835,0.0765132928001032,1.29050887572603,1.61214605405013,1.29542470497532,1.59535681275173
2000,5,4,0.213046496290982,0.213046496290982,1.45134962962668,1.44539976561737,0.0820484254222689,0.0764973234169315,1.29053471579904,1.61216454345433,1.29546501172018,1.59533451951456
2000,5,5,0.194120032741239,0.194120032741239,1.45168875042916,1.47549621341629,0.0820345894034797,0.0789209378504585,1.29090095519834,1.61247654565998,1.32081117522939,1.63018125160318
2000,5,6,0.176874944049737,0.176874944049737,1.45171297704075,1.47465917849153,0.0820352980445289,0.0789292717704907,1.29092379287347,1.61250216120803,1.31995780582137,1.62936055116169
2000,5,7,0.161161861508131,0.161161861508131,1.45099528523914,1.46895786612353,0.0820805879012826,0.0790565759764176,1.29011733295262,1.61187323752565,1.31400697720975,1.62390875503731
2000,5,8,0.146844685912451,0.146844685912451,1.45163138984489,1.47335744817933,0.0820522247048866,0.0799787798684148,1.29080902942331,1.61245375026646,1.31659903963724,1.63011585672143
2000,5,9,0.133799408736903,0.133799408736903,1.45161052102527,1.4725203065979,0.0820531874021378,0.0799857039045909,1.29078627371708,1.61243476833346,1.3157483269449,1.62929228625089
2000,5,10,0.121913038031339,0.121913038031339,1.45167539262968,1.47336497105232,0.0820525651946456,0.0799722440464777,1.29085236484817,1.61249842041118,1.31661937272123,1.63011056938342
2000,5,11,0.111082619739047,0.111082619739047,1.4517319491845,1.4717079992228,0.082068079512822,0.0799508572649086,1.29087851333937,1.61258538502963,1.31500431898358,1.62841167946203
2000,5,12,0.101214345957959,0.101214345957959,1.45170668561502,1.47095622809859,0.0820515402218826,0.0800252076378065,1.29088566678013,1.61252770444991,1.31410682112849,1.62780563506869
2000,6,1,0.239163007621839,0.239163007621839,1.44048187408,1.47113272604832,0.0840532834662804,0.0734485910797777,1.27573743848609,1.60522630967391,1.32717348753196,1.61509196456469
2000,6,2,0.217916425185585,0.217916425185585,1.43921016445642,1.47650322687957,0.0842818699661474,0.0732616087129454,1.27401769932277,1.60440262959007,1.33291047380219,1.62009597995694
2000,6,3,0.198557330574932,0.198557330574932,1.43931026767571,1.47106904373589,0.0842060264489906,0.0740200674476052,1.27426645583568,1.60435407951573,1.32598971153859,1.6161483759332
2000,6,4,0.18091804457359,0.18091804457359,1.43956996276042,1.46682520339262,0.0841940644013639,0.0744203843537012,1.27454959653375,1.6045903289871,1.32096125005937,1.61268915672588
2000,6,5,0.164845784124697,0.164845784124697,1.43935941270998,1.4668251981363,0.0841913980562725,0.074468163721935,1.27434427251969,1.60437455290027,1.3208675972413,1.61278279903129
2000,6,6,0.150201338997078,0.150201338997078,1.43939618415472,1.46682149489213,0.0841942726955895,0.0744674888489178,1.27437540967136,1.60441695863807,1.32086521674825,1.61277777303601
2000,6,7,0.136857866012814,0.136857866012814,1.44001589846297,1.47105001687193,0.0841985413453549,0.075696295958504,1.27498675742607,1.60504503949986,1.32268527679326,1.6194147569506
2000,6,8,0.12469979039232,0.12469979039232,1.44079419642192,1.4724768721689,0.0842607285746254,0.0760023507898931,1.27564316841565,1.60594522442818,1.32351226462071,1.6214414797171
2000,6,9,0.11362180470089,0.11362180470089,1.44000767221206,1.4724772313441,0.0842793070490482,0.0760265250580724,1.27482023039593,1.60519511402819,1.32346524223028,1.62148922045792
2000,6,10,0.103527956726079,0.103527956726079,1.44004166461736,1.47247731159826,0.0842741220030432,0.0761108479119188,1.2748643854914,1.60521894374333,1.3233000496909,1.62165457350562
2000,6,11,0.0943308183855392,0.0943308183855392,1.44053814498117,1.47247926459593,0.084266236171887,0.0758435099468069,1.27537632208427,1.60569996787807,1.32382598510019,1.62113254409167
2000,7,1,0.168451367739472,0.168451367739472,1.4605462665604,1.45149525902404,0.0801722940982859,0.0719361291889817,1.30340857012776,1.61768396299304,1.31050044581364,1.59249007223444
2000,7,2,0.153486612500921,0.153486612500921,1.46043267529455,1.45081867246412,0.0801955379671093,0.0719947823927319,1.30324942087902,1.61761592971009,1.30970889897437,1.59192844595388
2000,7,3,0.139851284873169,0.139851284873169,1.46119684967261,1.48080768636025,0.080075894703748,0.0811226046030704,1.30424809605326,1.61814560329195,1.32180738133823,1.63980799138227
2000,7,4,0.127427282171329,0.127427282171329,1.46123940145477,1.47999831350889,0.0800693577982886,0.0805776774773668,1.30430346017012,1.61817534273941,1.32206606565325,1.63793056136453
2000,7,5,0.116106993627535,0.116106993627535,1.46122899481487,1.47834536189142,0.0800706733150312,0.0806800592003732,1.30429047511741,1.61816751451233,1.32021244585869,1.63647827792415
2000,7,6,0.105792368317948,0.105792368317948,1.461272499786,1.47836165770346,0.0800745583725052,0.0806751727769367,1.30432636537589,1.61821863419611,1.32023831906066,1.63648499634626
2000,7,7,0.0963940658925665,0.0963940658925665,1.46126780349878,1.47752901951442,0.0800748667683721,0.0806579919454476,1.30432106463277,1.61821454236479,1.31943935530134,1.6356186837275
2000,7,8,0.0878306827518489,0.0878306827518489,1.46123337095035,1.47668993540643,0.0800754510781487,0.0807846172735271,1.30428548683718,1.61818125506352,1.31835208555031,1.63502778526254
2000,7,9,0.0800280469676798,0.0800280469676798,1.46126443797972,1.47668935406403,0.0800747747554533,0.0807863881478103,1.30431787945903,1.61821099650041,1.31834803329433,1.63503067483374
2000,7,10,0.072918575841611,0.072918575841611,1.4611621352389,1.47585146949179,0.0800740444981462,0.0808246270685938,1.30421700802254,1.61810726245527,1.31743520043734,1.63426773854623
2000,7,11,0.0664406905358586,0.0664406905358586,1.46144313202659,1.47588292689325,0.0800728293911516,0.0806815742472299,1.30450038641993,1.61838587763325,1.31774704136868,1.63401881241782
2000,7,12,0.0605382827068692,0.0605382827068692,1.46077740903372,1.47673216287841,0.0800785533550906,0.0807478503683734,1.30382344445774,1.61773137360969,1.3184663761564,1.63499794960042
2000,7,13,0.0551602285216896,0.0551602285216896,1.46084452164603,1.47844006051038,0.0800790083914776,0.0802591810447487,1.30388966519873,1.61779937809333,1.32113206566268,1.63574805535809
2000,7,14,0.0502599458477829,0.0502599458477829,1.46084985758014,1.4784465214175,0.080078449177304,0.0802438899300188,1.30389609719262,1.61780361796765,1.32116849715467,1.63572454568034
2000,7,15,0.0457949907808811,0.0457949907808811,1.46087692845088,1.47844874065036,0.0800793619430715,0.0802503896107263,1.30392137904246,1.6178324778593,1.32115797701334,1.63573950428739
2000,7,16,0.0417266900161911,0.0417266900161911,1.46165115473951,1.45365981070053,0.0800954330696822,0.0797960614017461,1.30466410592293,1.61863820355608,1.29725953035311,1.61006009104796
2000,8,1,0.216779657108941,0.216779657108941,1.57618032722957,1.58510261679819,0.0837932214793105,0.0727842362153848,1.41194561313012,1.74041504132902,1.44244551381603,1.72775971978034
2000,8,2,0.197521549841154,0.197521549841154,1.57651371606593,1.59135170767296,0.0837999200807365,0.0747700760336304,1.41226587270768,1.74076155942417,1.44480235864705,1.73790105669888
2000,8,3,0.179974279745469,0.179974279745469,1.57648702487281,1.59207387975288,0.0837999734997855,0.0746642102824716,1.41223907681323,1.74073497293239,1.44573202759924,1.73841573190653
2000,8,4,0.163985860762781,0.163985860762781,1.5764478709203,1.59207389252907,0.083799324442755,0.0746601075828976,1.4122011950125,1.7406945468281,1.44574008166659,1.73840770339155
2000,8,5,0.149417808856587,0.149417808856587,1.57594331628186,1.56158086967466,0.0837829855437672,0.0755619000606054,1.41172866461608,1.74015796794765,1.41347954555587,1.70968219379345
2000,8,6,0.136143942530505,0.136143942530505,1.57591942268272,1.56236444504186,0.0837831189499313,0.0754980158976159,1.41170450954086,1.74013433582459,1.41438833388253,1.71034055620119
2000,8,7,0.124049289904524,0.124049289904524,1.57592388522027,1.56236186860854,0.0837831627567242,0.075522374801815,1.41170888621709,1.74013888422345,1.41433801399699,1.7103857232201
2000,8,8,0.113029092883575,0.113029092883575,1.57576850978239,1.58027774827937,0.083784070499078,0.078764172834682,1.4115517316042,1.73998528796058,1.42589996952339,1.73465552703535
2000,8,9,0.102987899793032,0.102987899793032,1.57661103358283,1.58026756996309,0.0837863308134905,0.0791325836838684,1.41238982518838,1.74083224197727,1.42516770594271,1.73536743398347
2000,8,10,0.0938387386219647,0.0938387386219647,1.57661148817577,1.5802628608565,0.0837867469971389,0.079820554447107,1.41238946406137,1.74083351229016,1.42381457414017,1.73671114757283
2000,8,11,0.0855023637131904,0.0855023637131904,1.57640081955693,1.5802336422996,0.0837947227902864,0.080120757864602,1.41216316288797,1.74063847622589,1.42319695688498,1.73727032771422
2000,8,12,0.0779065693752996,0.0779065693752996,1.57642746122397,1.58023316013283,0.0837951165880759,0.0802048406046124,1.41218903271134,1.7406658897366,1.42303167254779,1.73743464771787
2000,8,13,0.0709855644715005,0.0709855644715005,1.57641250253778,1.58022972572004,0.083795746137921,0.0804650351665284,1.41217284010746,1.74065216496811,1.42251825679365,1.73794119464644
2000,9,1,0.253275375270742,0.253275375270742,1.46977652303779,1.46426545455327,0.0830258125512888,0.073360280269773,1.30704593043727,1.63250711563832,1.32047930522451,1.60805160388202
2000,9,2,0.230775088987874,0.230775088987874,1.46977619647255,1.46426543794678,0.0830256975681831,0.0733730295944559,1.30704582923891,1.63250656370619,1.32045429994164,1.60807657595191
2000,9,3,0.210273666124989,0.210273666124989,1.46977731486248,1.46426519799037,0.0830257033773075,0.073406819354495,1.30704693624296,1.632507693482,1.32038783205556,1.60814256392518
2000,9,4,0.191593533164953,0.191593533164953,1.46964160663283,1.48741457844883,0.0830309461806579,0.0720886567152059,1.30690095211874,1.63238226114692,1.34612081128703,1.62870834561064
2000,9,5,0.174572891732483,0.174572891732483,1.46985287523635,1.49523382009565,0.083025500362422,0.0749052272272014,1.307122894526,1.6325828559467,1.34841957473034,1.64204806546097
2000,9,6,0.15906431717402,0.15906431717402,1.46986477166005,1.49523569000808,0.0830244360821395,0.0748896574193414,1.30713687693906,1.63259266638104,1.34845196146617,1.64201941854999
2000,9,7,0.144933481635908,0.144933481635908,1.46986264971225,1.49523569102874,0.0830242524087428,0.0748925333806858,1.30713511499111,1.63259018443339,1.3484463256026,1.64202505645489
2000,9,8,0.132057990580788,0.132057990580788,1.46991062265926,1.49523568095872,0.083025211572976,0.074890755064604,1.30718120797622,1.63264003734229,1.34844980103209,1.64202156088534
2000,9,9,0.120326322664664,0.120326322664664,1.46978115637542,1.49611804711421,0.0830231007977191,0.0782720063793636,1.30705587881189,1.63250643393895,1.34270491461066,1.64953117961776
2000,9,10,0.109636863792377,0.109636863792377,1.46982659799539,1.49615054148987,0.0830173798300447,0.0781895194524312,1.30711253352851,1.63254066246228,1.3428990833631,1.64940199961663
2000,9,11,0.0998970269849206,0.0998970269849206,1.46981923584723,1.49615058596986,0.083032804838507,0.0782045134361799,1.30707493836376,1.63256353333071,1.34286973963494,1.64943143230477
2000,9,12,0.0910224504353237,0.0910224504353237,1.46985980322126,1.49617767329331,0.083031605767272,0.0783007065005198,1.3071178559174,1.63260175052511,1.34270828855229,1.64964705803433
2000,9,13,0.082936266807035,0.082936266807035,1.46989897684595,1.50040911003033,0.0830300592352086,0.0784765310752867,1.30716006074494,1.63263789294696,1.34659510912277,1.65422311093789
2000,9,14,0.0755684374458276,0.0755684374458276,1.47013887073904,1.4717661674458,0.0830124500918611,0.0786673092984059,1.307434468559,1.63284327291909,1.31757824122092,1.62595409367067
2000,9,15,0.0688551457384812,0.0688551457384812,1.47064283067647,1.47128118935071,0.0830121133266242,0.0789299432620627,1.30793908855629,1.63334657279666,1.31657850055707,1.62598387814436
2000,9,16,0.0627382443638082,0.0627382443638082,1.47064219848362,1.47128123839977,0.0830122933937662,0.0789330650225024,1.30793810343183,1.6333462935354,1.31657243095567,1.62599004584388
2000,10,1,0.268437451641886,0.268437451641886,1.5102117712614,1.51164601448044,0.0817871014588328,0.0699002316301141,1.34990905240209,1.67051449012071,1.37464156048542,1.64865046847547
2000,10,2,0.24459020828264,0.24459020828264,1.51017883123045,1.51164601447666,0.0817861188893508,0.06986424493491,1.34987803820732,1.67047962425358,1.37471209440423,1.64857993454908
2000,10,3,0.222861488297671,0.222861488297671,1.51013672774635,1.51296764364246,0.0818141584872761,0.0706709681563628,1.34978097711129,1.67049247838142,1.37445254605599,1.65148274122893
2000,10,4,0.203063087909306,0.203063087909306,1.51014060865592,1.51296897993254,0.081814097041569,0.0706424051793687,1.34978497845445,1.6704962388574,1.37450986578098,1.65142809408411
2000,10,5,0.185023522844765,0.185023522844765,1.51009420758707,1.51297352937497,0.0818137523411615,0.0705329153720851,1.3497392529984,1.67044916217575,1.37472901524569,1.65121804350426
2000,10,6,0.168586543021433,0.168586543021433,1.5100914137352,1.51297352941743,0.081813692459492,0.0705326083742874,1.34973657651459,1.6704462509558,1.37472961700383,1.65121744183104
2000,10,7,0.153609779183392,0.153609779183392,1.51008980634216,1.51297376421633,0.0818136229210852,0.070519327228437,1.34973510541683,1.67044450726748,1.37475588284859,1.65119164558406
2000,10,8,0.139963509767031,0.139963509767031,1.51017372947112,1.51297549750881,0.0818169417490139,0.0719578149484493,1.34981252364305,1.67053493529918,1.37193818020985,1.65401281480777
2000,10,9,0.127529537314925,0.127529537314925,1.51016316510102,1.5163594360582,0.0818169448517633,0.0732637142722571,1.34980195319157,1.67052437701048,1.37276255608458,1.65995631603182
2000,10,10,0.116200164706,0.116200164706,1.51015830880483,1.51771787938444,0.0818169823065508,0.0737802844814059,1.34979702348399,1.67051959412566,1.37310852180088,1.66232723696799
2000,10,11,0.105877262334593,0.105877262334593,1.51017317340347,1.5177181255509,0.0818169509312104,0.0737497474796577,1.3498119495783,1.67053439722864,1.37316862049078,1.66226763061103
