"B","j","proj_lambda","proj_cv_lambda","delta_lambda","psi_proj","psi_proj_cv","psi_delta","se_proj","se_proj_cv","se_delta","lower_proj","upper_proj","lower_proj_cv","upper_proj_cv","lower_delta","upper_delta"
53,9,0.54367966473335,0.54367966473335,0.54367966473335,6.81678900043389,6.81262960503105,6.77820569596416,1.10415537842709,1.10338051743565,1.09774313666973,4.6526444587168,8.98093354215099,4.65000379085717,8.97525541920493,4.62662914809149,8.92978224383683
53,10,0.518968584889642,0.518968584889642,0.518968584889642,7.12906819037072,7.12824385072688,7.08899282030393,1.17105039471564,1.17089544105069,1.16451132858824,4.83380941672807,9.42432696401337,4.83328878626753,9.42319891518624,4.80655061627098,9.37143502433688
54,1,0.322654385354987,0.322654385354987,0.322654385354987,20.4901741272081,20.4749649830337,19.5846372663346,4.82568852879305,4.82445673883216,4.74408796217064,11.0318246107737,29.9485236436425,11.0190297749227,29.9309001911447,10.2862248604801,28.883049672189
54,2,0.307989245575775,0.307989245575775,0.307989245575775,20.2542013661885,20.227206913524,19.3817437730882,4.99507580383953,4.9913426077658,4.91794576357823,10.4638527906631,30.044549941714,10.444175402303,30.010238424745,9.74257007647485,29.0209174697015
54,3,0.293990659032799,0.293990659032799,0.293990659032799,20.0924983738576,20.0754353528167,19.1858149110493,5.16032756245406,5.15797074700531,5.09197884098006,9.97825635144761,30.2067403962675,9.96581268868625,30.1850580169471,9.20553638272836,29.1660934393702
54,4,0.280628329852754,0.280628329852754,0.280628329852754,19.9319211222196,19.8975610498084,18.9971486116704,5.32238550173924,5.31757136617546,5.26344657738499,9.50004553881063,30.3637967056285,9.47512117210448,30.3200009275123,8.68079331999578,29.3135039033449
54,5,0.267873339156534,0.267873339156534,0.267873339156534,19.5176916946225,19.3117572167982,18.5049875092746,5.48778733743395,5.46723929835015,5.4415671029317,8.761628513252,30.2737548759931,8.5959681920319,30.0275462415645,7.83951598752844,29.1704590310207
54,6,0.255698082472722,0.255698082472722,0.255698082472722,18.6667132037253,18.6553381679781,17.6212096194709,5.65944097343094,5.65790486811819,5.62324517170125,7.57420889580068,29.7592175116499,7.56584462646641,29.7448317094897,6.59964908293641,28.6427701560053
54,7,0.244076209995727,0.244076209995727,0.244076209995727,17.8767155981591,17.8380659384175,16.8024900168985,5.82627340050754,5.82189202129588,5.80104649872422,6.45721973316437,29.2962114631539,6.42715757667755,29.2489743001574,5.432438879399,28.172541154398
54,8,0.232982569559291,0.232982569559291,0.232982569559291,17.122465426259,17.0385994108219,16.0236618193924,5.98862570328809,5.97994652699747,5.97437133870484,5.38475904781436,28.8601718047037,5.31790421790683,28.7592946037369,4.31389399553087,27.7334296432538
54,9,0.222393152201929,0.222393152201929,0.222393152201929,16.3982080993268,16.3473865471061,15.2786508475145,6.14665133317303,6.14136282226056,6.14318566883199,4.35077148630768,28.445644712346,4.31031541547536,28.3844576787368,3.23800693660378,27.3192947584252
54,10,0.212285040206512,0.212285040206512,0.212285040206512,15.6966553243332,15.1036255074717,14.5599264156526,6.29947291414312,6.26666258405954,6.30676643563139,3.3496884126127,28.0436222360537,2.82096684271505,27.3862841722284,2.1986642018151,26.9211886294901
55,1,0.343008728126628,0.343008728126628,0.343008728126628,9.16331726589903,9.16717376528732,9.3154196744169,3.07411802621039,3.07445750968771,3.11562849313378,3.13804593452667,15.1885885972714,3.1412370462994,15.1931104842752,3.2087878278747,15.4220515209591
55,2,0.327418452054811,0.327418452054811,0.327418452054811,8.77035448119109,8.77772929880134,8.92863122081471,3.15502144731088,3.15558122426129,3.19758546685527,2.58651244446176,14.9541965179204,2.59279009924922,14.9626684983535,2.66136370577838,15.195898735851
55,3,0.312536778091527,0.312536778091527,0.312536778091527,8.40221002217372,8.40991455737038,8.56676473790377,3.23684942591994,3.23735623843706,3.28052353939669,2.05798514737063,14.7464348969768,2.06469633003374,14.755132784707,2.13693860068626,14.9965908751213
55,4,0.298331499177329,0.298331499177329,0.298331499177329,8.03201127587394,8.04343192590978,8.20345387915003,3.31788420243955,3.31837246325107,3.36225439949539,1.52895823909243,14.5350643126555,1.53942189793769,14.5474419538819,1.61343525613906,14.793472502161
55,5,0.284771872113331,0.284771872113331,0.284771872113331,7.66176311617975,7.68506250491522,7.83897883131584,3.3980525830092,3.399707947377,3.44358893064538,1.00158005348173,14.3219461788778,1.02163492805629,14.3484900817742,1.08954452725089,14.5884131353808
55,6,0.271828551026481,0.271828551026481,0.271828551026481,7.30694045203351,7.31944144427293,7.48923150094054,3.47601200392559,3.47636785296933,3.52260540835321,0.493956924339351,14.1199239797277,0.505760452453034,14.1331224360928,0.584924900568252,14.3935381013128
55,7,0.25947352385895,0.25947352385895,0.25947352385895,6.98855294492818,7.00123498530241,7.18768677693525,3.55178508590547,3.55198315467029,3.59836315100739,0.0270541765534595,13.9500517133029,0.0393480021486354,13.9631219684562,0.134895000960771,14.2404785529097
55,8,0.247680051744168,0.247680051744168,0.247680051744168,6.69849116629038,6.71336888707692,6.90365124413203,3.62586380071907,3.62624099695982,3.67356223665434,-0.408201883118994,13.8051842156998,-0.39406346696432,13.8208012411182,-0.296530739710478,14.1038332279745
55,9,0.236422611138319,0.236422611138319,0.236422611138319,6.42239444099028,6.44955273469571,6.63374109515229,3.69837421136915,3.70016819995344,3.74716483137734,-0.826419013293263,13.6712078952738,-0.802776937213027,13.7018824066044,-0.710701974347289,13.9781841646519
55,10,0.225676838582043,0.225676838582043,0.225676838582043,6.15675065408229,6.17764378644904,6.36622776895039,3.76850894268439,3.76918422635256,3.81838831982473,-1.22952687357911,13.5430281817437,-1.20995729720198,13.5652448701001,-1.11781333790608,13.8502688758069
56,1,1.3730749754048,1.3730749754048,1.3730749754048,-31.6299818536199,-31.6299818536199,-31.6299818536199,18.1134737945331,18.1134737945331,3.78996816191815,-67.1323904909048,3.87242678366503,-67.1323904909048,3.87242678366503,-39.0583194509795,-24.2016442562603
56,2,1.31066659865363,1.31066659865363,1.31066659865363,1.88670387105672,1.88875280263297,1.288350370036,0.534978623519543,0.534726110925593,0.212754843315206,0.83814576895842,2.93526197315503,0.840689625218809,2.93681598004713,0.871350877138201,1.70534986293381
56,3,1.25109477894304,1.25109477894304,1.25109477894304,1.87497307848391,1.87849498168397,1.29001836104992,0.537906153824102,0.536951893004541,0.209867426753303,0.820677016988674,2.92926913997915,0.826069271395064,2.93092069197287,0.87867820461345,1.7013585174864
56,4,1.19423059037776,1.19423059037776,1.19423059037776,1.86548335614229,1.86845199079539,1.29294424786562,0.540099670887598,0.539353802885296,0.20733060819121,0.806888001202601,2.92407871108198,0.811318537140213,2.92558544445057,0.886576255810852,1.6993122399204
56,5,1.13995096694344,1.13995096694344,1.13995096694344,1.84282660586167,1.8506472745116,1.29412566986652,0.533690344503829,0.540262181217887,0.204567825208256,0.796793530634163,2.88885968108917,0.791733399324545,2.90956114969866,0.893172732458339,1.6950786072747
56,6,1.08813843616603,1.08813843616603,1.08813843616603,1.83340009803006,1.84108842059513,1.29655731686634,0.535868445533598,0.542556503064744,0.202655551307111,0.783097944784204,2.88370225127591,0.777677674588232,2.90449916660203,0.899352436304398,1.69376219742827
56,7,1.0386808648767,1.0386808648767,1.0386808648767,1.82375822663329,1.83200147941807,1.29881525252499,0.538432075418825,0.544792588489947,0.200992804346746,0.76843135881239,2.87908509445419,0.764208005977779,2.89979495285837,0.904869356005372,1.69276114904461
56,8,0.991471216532236,0.991471216532236,0.991471216532236,1.42067694672423,1.38321174880757,1.29798044284805,0.348511406649324,0.719983281348177,0.199331261909101,0.737594589691556,2.10375930375691,-0.0279554826348598,2.79437898024999,0.907291169506213,1.68866971618989
56,9,0.946407319565477,0.946407319565477,0.946407319565477,5.13346127329067,2.15529542707733,1.9603880011638,0.827508518170599,0.73031013447716,0.240956129264244,3.5115445776763,6.75537796890505,0.723887563502099,3.58670329065257,1.48811398780588,2.43266201452172
56,10,0.90339164626469,0.90339164626469,0.90339164626469,7.6403561443702,12.3528608033804,3.21904352975832,1.27417027342845,2.12872502521793,0.421379706881788,5.14298240845044,10.13772988029,8.18055975395324,16.5251618528075,2.39313930427001,4.04494775524662
57,1,1.2337882204637,1.2337882204637,1.2337882204637,1.58721708028666,1.58882321171133,1.86721093891453,0.138770074668128,0.13893191969759,0.229427831146705,1.31522773393713,1.85920642663619,1.31651664910405,1.86112977431861,1.41753238986699,2.31688948796208
57,2,1.17771064169118,1.17771064169118,1.17771064169118,1.73481728283522,1.73599207630883,2.07720001835475,0.151511425998882,0.15168258332565,0.245598030408232,1.43785488787741,2.03177967779303,1.43869421299056,2.03328993962711,1.59582787875461,2.55857215795488
57,3,1.12418187542053,1.12418187542053,1.12418187542053,1.87802396298497,1.879777350412,2.28012171028683,0.168867732089762,0.169102005097323,0.267433722660322,1.54704320808904,2.20900471788091,1.54833742042125,2.21121728040276,1.7559516138726,2.80429180670106
57,4,1.07308607418987,1.07308607418987,1.07308607418987,2.01820897448042,2.01856662675298,2.47639249998847,0.189190003469614,0.189258276986807,0.292896197791882,1.64739656767998,2.38902138128087,1.64762040385884,2.38951284964713,1.90231595231639,3.05046904766056
57,5,1.02431265598325,1.02431265598325,1.02431265598325,2.15467134728133,2.1557075016387,2.66221815523016,0.211212098685814,0.211335260032845,0.32021524971328,1.74069563385713,2.56864706070552,1.74149039197433,2.56992461130308,2.03459626579213,3.28984004466819
57,6,0.977756064907996,0.977756064907996,0.977756064907996,2.29044709555543,2.29093932056343,2.84007405568967,0.234535347334949,0.234560590098507,0.34848978296573,1.83075781477893,2.75013637633193,1.83120056397036,2.75067807715651,2.15703408107684,3.52311403030251
57,7,0.933315542749675,0.933315542749675,0.933315542749675,1.55982989434738,1.56046787994864,3.37726468902417,0.157905920437161,0.15743461724169,0.458086634233178,1.25033429029054,1.86932549840421,1.25189603015493,1.86903972974236,2.47941488592714,4.2751144921212
57,8,0.890894910910205,0.890894910910205,0.890894910910205,1.71378329343579,1.67143430343148,4.09024108131848,0.165134077225415,0.16256268595209,0.584002941898387,1.39012050207398,2.0374460847976,1.35281143896539,1.99005716789758,2.94559531519764,5.23488684743932
57,9,0.850402362257218,0.850402362257218,0.850402362257218,1.88035547332075,1.77708740143024,4.77813983725228,0.175978530384416,0.168751938659332,0.710072636348664,1.53543755376729,2.2252733928742,1.44633360165795,2.10784120120254,3.3863974700089,6.16988220449566
57,10,0.811750262434205,0.811750262434205,0.811750262434205,2.05874979859758,1.87025409774491,5.4212552856709,0.190869848154345,0.175405065632728,0.833439418076073,1.68464489621506,2.43285470098009,1.52646016910477,2.21404802638506,3.7877140262418,7.05479654510001
58,1,1.31461505510786,1.31461505510786,1.31461505510786,1.4519970978424,1.45235620152736,1.34324459170076,0.475507711248138,0.478033858215367,0.24793804417021,0.520001983796046,2.38399221188875,0.515409839425245,2.38930256362948,0.857286025127151,1.82920315827438
58,2,1.25486377195762,1.25486377195762,1.25486377195762,1.64434468645418,1.60311699658617,1.27102180585242,0.473874073918085,0.476046491393191,0.227092844140974,0.715551501574733,2.57313787133363,0.670065873455519,2.53616811971683,0.825919831336106,1.71612378036872
58,3,1.197828276843,1.197828276843,1.197828276843,2.18114835536524,2.14326190776805,1.73348380045713,0.490726849522522,0.49235690308743,0.246510199126295,1.21932373030109,3.14297298042938,1.17824237771669,3.10828143781941,1.25032381016959,2.21664379074467
58,4,1.14338513300639,1.14338513300639,1.14338513300639,2.69903965642606,2.67088128694077,2.18323238243716,0.522789146915725,0.524353005553771,0.285286171290459,1.67437292847124,3.72370638438088,1.64314939605538,3.69861317782616,1.62407148670786,2.74239327816646
58,5,1.09141651408133,1.09141651408133,1.09141651408133,3.02005777141073,3.16541388937952,2.67229851299074,0.544128611660852,0.565556628345623,0.334409220782613,1.95356569255546,4.086549850266,2.0569228978221,4.27390488093694,2.01685644025682,3.32774058572466
58,6,1.04180994909157,1.04180994909157,1.04180994909157,3.45949380361436,3.64445295909517,3.08466359754384,0.587493722353301,0.61578841936616,0.389065851417255,2.30800610780189,4.61098149942683,2.4375076571375,4.85139826105285,2.32209452876602,3.84723266632166
58,7,0.994458079040306,0.994458079040306,0.994458079040306,3.87349072807458,4.09963960011835,3.48197000193185,0.634834283504489,0.669642918339963,0.445303684301124,2.62921553240578,5.11776592374338,2.78713948017202,5.41213972006468,2.60917478070164,4.35476522316205
58,8,0.949258424562816,0.949258424562816,0.949258424562816,4.26928158036214,4.54387086771774,3.85215982502477,0.68431819712787,0.726729444749661,0.500491252069304,2.92801791399151,5.61054524673276,3.1194811560084,5.96826057942707,2.87119697096894,4.83312267908061
58,9,0.90611316413968,0.90611316413968,0.90611316413968,4.64733292223532,4.94913157092392,4.18817594467548,0.734687986212832,0.782204455449551,0.553112912119972,3.20734446925817,6.08732137521247,3.4160108382428,6.48225230360504,3.10407463692034,5.27227725243063
58,10,0.864928922390503,0.864928922390503,0.864928922390503,4.99450769526635,5.35359802643792,4.50892711725358,0.783968776777976,0.839836906162218,0.60429059681669,3.45792889278151,6.53108649775118,3.70751769035997,6.99967836251586,3.32451754749286,5.69333668701429
59,1,0.633599118527669,0.633599118527669,0.633599118527669,14.7311937502115,14.7315304064207,14.6018016219971,2.07312496490109,2.07313052141739,2.02483157318194,10.6678688190053,18.7945186814176,10.6681945844426,18.7948662283988,10.6331317385605,18.5704715054337
59,2,0.604801060732885,0.604801060732885,0.604801060732885,15.534990075852,15.5429461258483,15.3996275430912,2.18703762313103,2.18712324106156,2.13937691802157,11.2483963345152,19.8215838171889,11.2561845733677,19.829707678329,11.2064487837689,19.5928063024135
59,3,0.577311919110015,0.577311919110015,0.577311919110015,16.3019968994765,16.3093952511872,16.1613169636988,2.29593701924404,2.29587534747575,2.24877813413403,11.8019603417582,20.8020334571949,11.8094795701347,20.8093109322396,11.7537118207961,20.5689221066015
59,4,0.551072201398947,0.551072201398947,0.551072201398947,17.0338582838494,17.0428052753889,16.8885107983531,2.39999764042329,2.40007185620165,2.3532555904981,12.3298629086198,21.7378536590791,12.3386644372337,21.7469461135442,12.2761298409768,21.5008917557294
59,5,0.526025119354604,0.526025119354604,0.526025119354604,17.7332625877851,17.7426286088357,17.5839060028048,2.49938822178083,2.49945886028385,2.45301309736551,12.8344616730946,22.6320635024755,12.8436892426793,22.641567974992,12.7760003319684,22.3918116736412
59,6,0.502116465845294,0.502116465845294,0.502116465845294,18.4004710611011,18.4099979065023,18.247738995564,2.59429833224968,2.59434091821185,2.5482645490657,13.3156463298917,23.4852957923105,13.3250897068071,23.4949061061976,13.2531404793952,23.2423375117327
59,7,0.47929449753712,0.47929449753712,0.47929449753712,19.0369482369197,19.0465186931072,18.8814692138854,2.68491159817501,2.68491859049672,2.63921236461352,13.7745215044967,24.2993749693427,13.7840782557336,24.3089591304807,13.7086129792429,24.0543254485279
59,8,0.457509822910567,0.457509822910567,0.457509822910567,19.644090385878,19.6543452247104,19.4864633956691,2.77140571031736,2.77146993010293,2.72604742772347,14.212135193656,25.0760455781001,14.2222641617087,25.0864262877122,14.1434104373311,24.8295163540071
59,9,0.436715295366911,0.436715295366911,0.436715295366911,20.2232304128722,20.233614093148,20.0640261897146,2.85395467542214,2.85401193469458,2.80895294321449,14.6294792490448,25.8169815766996,14.6397507011466,25.8274774851494,14.5584784210142,25.569573958415
59,10,0.416865911193102,0.416865911193102,0.416865911193102,20.3337426845587,20.3503255562344,20.1523287825541,2.93992852666313,2.94159186819968,2.89893474068519,14.571482772299,26.0960025968184,14.584805494563,26.1158456179058,14.4704166908111,25.8342408742971
60,1,0.488882183455795,0.488882183455795,0.488882183455795,4.09409373001784,4.31365670846749,17.40484320206,0.573862693409122,0.770246937310213,3.74421977976026,2.96932285093596,5.21886460909972,2.80397271133948,5.82334070559551,10.0661724337299,24.7435139703901
60,2,0.466661733707197,0.466661733707197,0.466661733707197,4.29227235401005,4.57939746760897,18.0499898430842,0.589714542911372,0.805763676628143,3.94489850158021,3.13643184990376,5.44811285811634,3.00010066141781,6.15869427380013,10.317988779987,25.7819909061814
60,3,0.44545123769334,0.44545123769334,0.44545123769334,4.48509807788151,4.66068684042766,18.6619293566332,0.605706813317183,0.803070144900491,4.13554339330142,3.29791272377983,5.67228343198319,3.0866693564227,6.23470432443262,10.5562643057624,26.7675944075039
60,4,0.425204791458282,0.425204791458282,0.425204791458282,4.70987172990009,4.89637172533661,19.2747370690174,0.529265241888871,0.768603035158308,4.32028772866966,3.6725118557979,5.74723160400228,3.38990977642632,6.40283367424689,10.8069731208249,27.74250101721
60,5,0.40587857745172,0.40587857745172,0.40587857745172,4.94527633080062,5.30975489000009,19.8425297211901,0.55696552188682,0.831716810692051,4.49546259005896,3.85362390790245,6.03692875369879,3.67958994104367,6.93991983895651,11.0314230446746,28.6536363977057
60,6,0.38743076969864,0.38743076969864,0.38743076969864,5.17300418563004,5.54678985603533,20.3906677411913,0.584528258359553,0.845693825496956,4.66530596560948,4.02732879924531,6.31867957201476,3.8892299580613,7.20434975400936,11.2466680485967,29.5346674337859
60,7,0.369821443279143,0.369821443279143,0.369821443279143,5.41060038977373,5.59618085822703,20.9038031319358,0.613106895289276,0.834117836246761,4.82612624728179,4.20891087500675,6.61228990454071,3.96130989918338,7.23105181727068,11.4445956872635,30.3630105766081
60,8,0.353012487922558,0.353012487922558,0.353012487922558,5.63609127603379,5.86929458905731,21.3928774481512,0.640303151264255,0.86831894239996,4.97956790837404,4.38109709955585,6.89108545251173,4.16738946195339,7.57119971616123,11.6329243477381,31.1528305485643
60,9,0.336967525528832,0.336967525528832,0.336967525528832,5.88708233927054,6.12806376164584,21.8602904628055,0.668663966946137,0.911293843577628,5.12612111319164,4.57650096405611,7.19766371448497,4.34192782823369,7.91419969505799,11.8130930809499,31.9074878446611
60,10,0.321651831438704,0.321651831438704,0.321651831438704,5.66764897014235,6.36248698515465,22.3092042260161,0.656945825667239,0.958511628358536,5.26651737208331,4.38003515183457,6.95526278845014,4.48380419357192,8.24116977673738,11.9868301767328,32.6315782752994
61,1,1.47976901089097,1.47976901089097,1.47976901089097,0.585336096994162,0.439890918785064,1.39461901039729,0.635868939554263,0.893248694384355,0.27893417244182,-0.660967024532193,1.83163921852052,-1.31087652220827,2.1906583597784,0.847908032411323,1.94132998838326
61,2,1.41251122556199,1.41251122556199,1.41251122556199,0.605251641110376,0.464215424705916,1.39557939802313,0.608363535175135,0.852054931265448,0.273324678042564,-0.587140887832889,1.79764417005364,-1.20581224057436,2.13424308998619,0.8598630290597,1.93129576698655
61,3,1.34831041037771,1.34831041037771,1.34831041037771,0.622250643254474,0.547227501228781,1.39649618928256,0.581984316417329,0.860095723360274,0.268225163252146,-0.518438616923492,1.76293990343244,-1.13856011655736,2.23301511901492,0.870774869308357,1.92221750925677
61,4,1.28702762132713,1.28702762132713,1.28702762132713,0.638095602438366,0.573750801771307,1.3973718282953,0.557955116843264,0.829462082457596,0.26360636502199,-0.455496426574432,1.73168763145116,-1.05199487984558,2.1994964833882,0.880703352852199,1.9140403037384
61,5,1.22853022961896,1.22853022961896,1.22853022961896,0.654228433479352,0.609733455439389,1.39820816342431,0.537265820018102,0.81888964659655,0.259436293110756,-0.398812573756128,1.70726944071483,-0.99529025188985,2.21475716276863,0.889713028927222,1.90670329792139
61,6,1.17269163464519,1.17269163464519,1.17269163464519,0.666627288738724,0.635529110714676,1.39900644531634,0.517553599494435,0.793864214559947,0.255680562123506,-0.347777766270368,1.68103234374782,-0.92044474982282,2.19150297125217,0.89787254355427,1.90014034707841
61,7,1.11939098999081,1.11939098999081,1.11939098999081,0.678869372637568,0.721193678021046,1.39976889179098,0.50077174992907,0.803811544940269,0.252312604861163,-0.302643257223409,1.66038200249854,-0.854276950061881,2.29666430610397,0.905236186263102,1.89430159731886
61,8,1.06851294189689,1.06851294189689,1.06851294189689,0.690836982153096,0.675858429948769,1.40049711398076,0.486607847204196,0.749943715130378,0.249303434128692,-0.262914398367128,1.64458836267332,-0.794031251706773,2.14574811160431,0.91186238308853,1.889131844873
61,9,1.01994737961087,1.01994737961087,1.01994737961087,0.700942735643529,0.73457506767868,1.40119264978489,0.473831348213592,0.751352762644769,0.246625239662476,-0.227766706855112,1.62965217814217,-0.738076347105068,2.20722648246243,0.917807180046435,1.88457811952334
61,10,0.973589197083838,0.973589197083838,0.973589197083838,0.550036409086324,0.822793857679716,1.61428501061011,0.462532057165618,0.757106626947263,0.249422677782418,-0.356526422958286,1.45659924113093,-0.66113513113692,2.30672284649635,1.12541656215657,2.10315345906365
62,1,1.45757955150252,1.45757955150252,1.45757955150252,1.62337041481637,1.62368195557665,1.50293302426366,0.249285933940019,0.249467484838748,0.268039251866765,1.13476998429393,2.1119708453388,1.13472568529271,2.1126382258606,0.977576090604801,2.02828995792252
62,2,1.39133031134858,1.39133031134858,1.39133031134858,1.76617948585758,1.76624485034375,1.6876112142768,0.256546794183006,0.256592768052181,0.280184416219851,1.26334776925889,2.26901120245627,1.26332302496148,2.26916667572603,1.13844975848589,2.23677267006771
62,3,1.32809220140462,1.32809220140462,1.32809220140462,1.88400468187119,1.88422660632501,1.86638343360813,0.268969294419835,0.269082330501471,0.29860487947747,1.35682486480831,2.41118449893407,1.35682523854213,2.4116279741079,1.28111786983229,2.45164899738397
62,4,1.2677283611554,1.2677283611554,1.2677283611554,1.98264125775341,1.98518442058021,2.03542900338428,0.285082818995776,0.285429293695373,0.321169278690656,1.42387893252169,2.54140358298514,1.42574300493728,2.54462583622314,1.4059372171506,2.66492078961797
62,5,1.21010815060732,1.21010815060732,1.21010815060732,2.06728299185052,2.0701137980765,2.1993807487426,0.303684051699539,0.303981883237364,0.346585815349733,1.47206225051942,2.66250373318162,1.47430930693127,2.66591828922173,1.52007255065713,2.87868894682808
62,6,1.15510686755612,1.15510686755612,1.15510686755612,2.14203089401325,2.14525049160325,2.35443921355555,0.323373042692571,0.323621050803452,0.373470599035467,1.50821973033581,2.77584205769069,1.51095323202849,2.77954775117802,1.62243683944604,3.08644158766507
62,7,1.10260547770518,1.10260547770518,1.10260547770518,2.12100499213842,2.12544337390116,2.50494637926277,0.321314876382986,0.32157044596247,0.403009221859674,1.49122783442777,2.75078214984907,1.49516529981472,2.7557214479876,1.71504830441781,3.29484445410773
62,8,1.05249035705037,1.05249035705037,1.05249035705037,2.21927687697397,2.22595442079158,2.72215691250228,0.347005588176072,0.347260181526204,0.449371265904018,1.53914592414887,2.89940782979907,1.54532446500022,2.90658437658293,1.8413892313304,3.60292459367415
62,9,1.00465304597389,1.00465304597389,1.00465304597389,2.31200462279598,2.31800694156289,2.9301388584748,0.37170831022644,0.371958443639075,0.49613615891311,1.58345633475216,3.04055291083981,1.5889683920303,3.04704549109548,1.9577119870051,3.90256572994449
62,10,0.958990014514987,0.958990014514987,0.958990014514987,2.39465467798003,2.401581576438,3.1272879169355,0.39450907166687,0.394759593769156,0.542372491679163,1.62141689751296,3.16789245844709,1.62785277265045,3.17531038022555,2.06423783324434,4.19033800062666
63,1,1.08982010725149,1.08982010725149,1.08982010725149,2.03848352309475,2.03369586891111,1.64694152397646,0.290625582976183,0.289757790469914,0.212265059925855,1.46885738046143,2.60810966572807,1.46577059959008,2.60162113823214,1.23090200652178,2.06298104143114
63,2,1.04028610141594,1.04028610141594,1.04028610141594,2.01089809277002,2.00625370613793,1.6355913019062,0.284814023608108,0.283972870335446,0.21089377088135,1.45266260649813,2.56913357904192,1.44966688028045,2.5628405319954,1.22223951097875,2.04894309283365
63,3,0.993003492593343,0.993003492593343,0.993003492593343,1.98462496574257,1.98051030198388,1.6236886401585,0.279321505116639,0.278555961107445,0.209689851366098,1.43715481571396,2.53209511577119,1.43454061821329,2.52647998575447,1.21269653148094,2.03468074883605
63,4,0.947869951314786,0.947869951314786,0.947869951314786,1.95959835577035,1.95637552411901,1.61257832181062,0.274130428275049,0.273418788334286,0.208655280719588,1.42230271635126,2.49689399518945,1.42047469898381,2.49227634925421,1.20361397160023,2.02154267202101
63,5,0.904787799143657,0.904787799143657,0.904787799143657,1.93573791221231,1.93300742663882,1.6022243336322,0.269223065949626,0.268639637168971,0.207773710477459,1.40806070295104,2.46341512147358,1.40647373778764,2.45954111549,1.19498786109638,2.00946080616802
63,6,0.863663797279036,0.863663797279036,0.863663797279036,1.91297985585429,1.90999648428893,1.59259229924976,0.264584501567988,0.264160246626415,0.207029990898838,1.39439423278103,2.43156547892754,1.39224240090116,2.42775056767671,1.18681351708804,1.99837108141149
63,7,0.824408944767402,0.824408944767402,0.824408944767402,1.89125768969537,1.88842197433765,1.58226689364434,0.260200419848883,0.259874278817605,0.206393709432957,1.38126486679156,2.40125051259918,1.37906838785514,2.39777556082015,1.17773522315575,1.98679856413294
63,8,0.786938285885935,0.786938285885935,0.786938285885935,4.98977924740938,5.01886606964837,1.85136548696709,0.90669455508043,0.914828408607737,0.219952172904923,3.21265791945174,6.76690057536702,3.2258023887772,6.81192975051953,1.42025922807344,2.28247174586074
63,9,0.751170726280529,0.751170726280529,0.751170726280529,5.92553093882123,6.10960962525221,2.41736081766337,1.16132185102534,1.21122820684737,0.309492128675467,3.64934011081157,8.2017217668309,3.73560233983136,8.48361691067306,1.81075624545945,3.02396538986728
63,10,0.717028857460628,0.717028857460628,0.717028857460628,6.33367269160332,6.52553102094869,2.9640405438117,1.27601390223169,1.32824955698336,0.42716106547133,3.8326854432292,8.83465993997743,3.92216188926131,9.12890015263607,2.12680485548789,3.8012762321355
64,1,0.37017024082922,0.37017024082922,0.37017024082922,10.0477021725316,10.0282447234426,9.93490462835565,2.11096131355218,2.10352533984481,2.0691448612676,5.91021799796937,14.1851863470939,5.90533505734676,14.1511543895384,5.87938070027114,13.9904285564402
64,2,0.353345432085672,0.353345432085672,0.353345432085672,10.3193768754882,10.2928438985922,10.2032324026558,2.20146105373636,2.1922629431559,2.15991650603384,6.0045132101649,14.6342405408114,5.99600853000666,14.5896792671778,5.96979605082944,14.4366687544821
64,3,0.337285336865887,0.337285336865887,0.337285336865887,10.5756420886234,10.5443786756141,10.4567396974874,2.28837721326855,2.27814592715401,2.24722643777907,6.09042275061707,15.0608614266298,6.07921265839225,15.009544692836,6.05217587944043,14.8613035155344
64,4,0.321955197759999,0.321955197759999,0.321955197759999,10.8197935977154,10.7834736621079,10.6987428200836,2.37172190958203,2.36041542183386,2.33106212125917,6.17121865493458,15.4683685404962,6.15705943531358,15.4098878889023,6.12986106241566,15.2676245777516
64,5,0.307321837136063,0.307321837136063,0.307321837136063,11.0533921080521,11.0117163455671,10.9307835184323,2.45150160962798,2.43907940746836,2.41144766044308,6.24844895318122,15.8583352629229,6.23112070692912,15.7923119842051,6.20434610396383,15.6572209329007
64,6,0.293353585336708,0.293353585336708,0.293353585336708,11.2723594143068,11.228481786875,11.1523191592278,2.52789380876069,2.51428312802296,2.4886773463594,6.3176875491358,16.2270312794777,6.30048685595003,16.1564767178,6.27451156036342,16.0301267580923
64,7,0.28002021213937,0.28002021213937,0.28002021213937,11.4893546207769,11.3663513684341,11.3689324694804,2.60084564289534,2.56532882683823,2.56244713784402,6.391697160702,16.5870120808517,6.3383068678312,16.3943958690371,6.34653607930614,16.3913288596547
64,8,0.267292861331755,0.267292861331755,0.267292861331755,11.6958429636059,11.6401529191291,11.5755297003125,2.67056878273409,2.65453374271888,2.63309754435322,6.46152814944707,16.9301577777647,6.4372667834001,16.8430390548581,6.41465851338021,16.7364008872448
64,9,0.255143988260953,0.255143988260953,0.255143988260953,11.892222509402,11.830382327414,11.7725462294419,2.73717847720863,2.71987942810831,2.70073424214669,6.52735269407311,17.2570923247309,6.49941864832167,17.1613460065062,6.47910711483438,17.0659853440494
64,10,0.243547300221037,0.243547300221037,0.243547300221037,12.0684599022425,12.0061979967854,11.9494370307023,2.80007403425991,2.78329361610243,2.76478834974529,6.58031479509312,17.556605009392,6.55094250922468,17.4614534843462,6.53045186520152,17.368422196203
