"n","B","j","lambda","psi_relax","psi_tmle","lower_relax","lower_tmle","upper_relax","upper_tmle"
500,4,26,0.0196155663822267,1.42781064798716,1.42643979666857,1.19867307199879,1.19620367575561,1.65694822397553,1.65667591758153
500,4,27,0.0187240086167022,1.42740305986739,1.42641486680087,1.19826723415767,1.19618081213226,1.65653888557711,1.65664892146948
500,4,28,0.017872973527596,1.42474437951772,1.42647750061856,1.19544958074117,1.19623607707069,1.65403917829426,1.65671892416643
500,4,29,0.0170606192967246,1.42555420360283,1.42647788717075,1.1962466389712,1.19623634100995,1.65486176823446,1.65671943333156
500,4,30,0.0162851878193835,1.42610061279669,1.42649266627429,1.19646590353458,1.19624919799888,1.65573532205881,1.6567361345497
500,4,31,0.0155450008994407,1.42490662223602,1.42653118044699,1.19552808293424,1.19628829810145,1.6542851615378,1.65677406279253
500,4,32,0.0148384566173679,1.4233035869027,1.42658018145231,1.19403647699381,1.19634108705923,1.65257069681159,1.6568192758454
500,5,1,0.0944616145835328,1.42441909851088,1.4242035230735,1.20269261264443,1.20241516330746,1.64614558437734,1.64599188283953
500,5,2,0.0860699050910509,1.42436600086875,1.42420423852982,1.20264352346803,1.20241586387256,1.64608847826947,1.64599261318708
500,5,3,0.0821578950696932,1.42419048043001,1.42422120178994,1.20248123711064,1.2024268627376,1.64589972374938,1.64601554084228
500,5,4,0.0784236919413605,1.42416189188459,1.42424669564307,1.20248144876568,1.20245186228451,1.6458423350035,1.64604152900162
500,5,5,0.0714567472940421,1.42344279045512,1.42436354085648,1.20182523367652,1.20257704165748,1.64506034723372,1.64615004005549
500,5,6,0.0621494346893041,1.4234603695686,1.42437524385407,1.20187246603782,1.20258735205629,1.64504827309938,1.64616313565185
500,5,7,0.056628250202526,1.42332689080973,1.42437729102284,1.20174990090752,1.20258943890769,1.64490388071194,1.646165143138
500,5,8,0.0540544088342814,1.42264540323418,1.42443124084361,1.20111111540974,1.20264393351932,1.64417969105863,1.64621854816791
500,5,9,0.0492523641336372,1.42381303508017,1.42432361958426,1.20224087234678,1.20252835190056,1.64538519781356,1.64611888726796
500,5,10,0.0470137681707101,1.42393324121683,1.42432990768408,1.20234818286504,1.20253287894185,1.64551829956862,1.64612693642632
500,5,11,0.0408901779757788,1.42381618531697,1.42433748048062,1.2022331204766,1.20254046812835,1.64539925015733,1.64613449283289
500,5,12,0.0372576072624635,1.42384662981981,1.42434444168803,1.20226678468218,1.2025474269286,1.64542647495744,1.64614145644745
500,5,13,0.0355641915112973,1.42274776543815,1.42452152639653,1.20116903461442,1.20272619477151,1.64432649626188,1.64631685802155
500,5,14,0.0324047667564527,1.42321770224232,1.42453972290166,1.20159733722029,1.20274435594353,1.64483806726434,1.64633508985978
500,5,15,0.0309319200958586,1.42303578478744,1.42463377790298,1.20142009083797,1.20281399276938,1.64465147873691,1.64645356303657
500,5,16,0.029526016589089,1.42290316350759,1.42466508224887,1.20129665437668,1.20284892584631,1.6445096726385,1.64648123865144
500,5,17,0.0281840135664867,1.42365316107283,1.42470985926865,1.20200759948843,1.20289160490241,1.64529872265724,1.64652811363488
500,5,18,0.026903006652426,1.4237230704104,1.42472584882998,1.20207137549561,1.20290511074255,1.6453747653252,1.6465465869174
500,5,19,0.0256802234796363,1.42360731990048,1.42472847565477,1.20197817976843,1.20290674643216,1.64523646003253,1.64655020487739
500,5,20,0.0245130176892178,1.42359797115552,1.42474355518665,1.20199280960101,1.2029160693938,1.64520313271003,1.6465710409795
500,5,21,0.0233988632033671,1.42381847401719,1.42471437547461,1.20218670713143,1.20288573041891,1.64545024090295,1.64654302053031
500,5,22,0.0223353487584155,1.42364123323064,1.42470291109518,1.20203477287461,1.20287425740574,1.64524769358668,1.64653156478463
500,5,23,0.0213201726863493,1.42238418878115,1.42514384634743,1.20084424850011,1.20329174188356,1.64392412906218,1.64699595081129
500,5,24,0.0203511379335185,1.42250068497676,1.42515630782179,1.20097114804708,1.20330315851565,1.64403022190643,1.64700945712794
500,5,25,0.0194261473057522,1.42077121198518,1.42530473425975,1.19923099063843,1.20344986016797,1.64231143333193,1.64715960835152
500,5,26,0.0185431989295912,1.42078477666647,1.42530432564722,1.19924377993408,1.20345042952513,1.64232577339886,1.64715822176932
500,5,27,0.0177003819198147,1.41988488702738,1.42528889832645,1.19838907287332,1.20343755919251,1.64138070118144,1.64714023746039
500,5,28,0.0168958722438841,1.42017375849953,1.42513671777111,1.19873366272528,1.20330849212817,1.64161385427379,1.64696494341404
500,5,29,0.0161279287743551,1.41961360386812,1.42521479869582,1.19820918223496,1.20342306867257,1.64101802550128,1.64700652871907
500,5,30,0.0153948895207127,1.41987717289693,1.42520584366152,1.19845675639216,1.203410511696,1.6412975894017,1.64700117562705
500,5,31,0.0146951680324757,1.41837979575292,1.4251225110064,1.19697612294791,1.20332966721606,1.63978346855794,1.64691535479674
500,6,1,0.0742947364431522,1.53763786116275,1.54535791504919,1.30978214899978,1.31588275238147,1.76549357332573,1.77483307771691
500,6,2,0.0709179260099086,1.53599854292477,1.54534056678827,1.30819681283433,1.31586878746471,1.76380027301522,1.77481234611184
500,6,3,0.0676945968224164,1.53654406095908,1.54582574041264,1.30882413820515,1.31635693150588,1.764263983713,1.77529454931939
500,6,4,0.0646177729211827,1.53275379648187,1.54355382375499,1.30491546458506,1.31412846692514,1.76059212837869,1.77297918058484
500,6,5,0.0616807954148398,1.53221343368424,1.54309877353935,1.30453610621082,1.31374816671489,1.75989076115766,1.77244938036381
500,6,6,0.0562012435495811,1.53800158369277,1.54621659449312,1.31074528812315,1.31665234373906,1.76525787926239,1.77578084524718
500,6,7,0.0536468102927285,1.53875971841508,1.54618499272667,1.31140574776488,1.31662060185885,1.76611368906528,1.77574938359449
500,6,8,0.0512084799697541,1.53816295543651,1.54612550308257,1.31085032136749,1.31655674428469,1.76547558950552,1.77569426188044
500,6,9,0.0488809755231273,1.5403739292163,1.5461201274866,1.31318754533364,1.31653660590568,1.76756031309897,1.77570364906751
500,6,10,0.046659259745726,1.53529191149917,1.54711141744219,1.30821348209402,1.31739806709546,1.76237034090432,1.77682476778893
500,6,11,0.0445385243792664,1.53473027146425,1.54731108719007,1.30721740529757,1.31760606825409,1.76224313763094,1.77701610612604
500,6,12,0.0405818446267293,1.53408974242598,1.54658791502644,1.30636597030898,1.31671031783256,1.76181351454297,1.77646551222032
500,6,13,0.0387373371569348,1.52983638804911,1.54583065317893,1.30198145343731,1.31593913362242,1.75769132266092,1.77572217273544
500,6,14,0.0369766653983412,1.52846521821546,1.54604817308453,1.29958810998732,1.31613949004756,1.75734232644361,1.7759568561215
500,6,15,0.0352960188884877,1.52713380485256,1.54585424712137,1.29844442149421,1.31597416581568,1.75582318821091,1.77573432842707
500,6,16,0.0336917603563128,1.52547544665535,1.54683517673936,1.29696338641449,1.31692205690554,1.75398750689621,1.77674829657318
500,6,17,0.0321604178503388,1.52846076296077,1.5466974888159,1.29998718816452,1.3167749280889,1.75693433775703,1.77662004954291
500,6,18,0.0306986772246406,1.5299191897597,1.54668581542572,1.30151024003333,1.31679203690809,1.75832813948607,1.77657959394334
500,6,19,0.0293033749663405,1.53129070153754,1.54629206827687,1.30260731775941,1.31634198366777,1.75997408531566,1.77624215288597
500,6,20,0.0279714913491033,1.53073754904049,1.54636579654554,1.30206317155179,1.31641407352137,1.75941192652918,1.77631751956972
500,6,21,0.0267001438978164,1.53144071784614,1.54643006661151,1.30271906007071,1.31647664143004,1.76016237562158,1.77638349179299
500,6,22,0.0254865811503095,1.5288772532116,1.54618072286197,1.30045217531788,1.31629034485741,1.75730233110533,1.77607110086654
500,6,23,0.0243281767026146,1.53044784514875,1.54561022448643,1.30201031603113,1.31577001813042,1.75888537426638,1.77545043084245
500,6,24,0.0232224235248771,1.51500680300226,1.5463016782753,1.28518702869509,1.31646392391894,1.74482657730944,1.77613943263165
