"n","B","j","lambda","psi_relax","psi_tmle","lower_relax","lower_tmle","upper_relax","upper_tmle"
500,5,14,0.100492647874209,1.4240551647236,1.68744471369013,0.979617413081259,1.40723987926899,1.86849291636593,1.96764954811126
500,5,15,0.091565158006408,1.46882043117714,1.71306270269358,0.962112839499578,1.4105717491489,1.9755280228547,2.01555365623826
500,5,16,0.0874033802590137,1.44104977459143,1.7079853241006,0.934188462317918,1.40689489228801,1.94791108686493,2.00907575591319
500,5,17,0.0834307617332689,1.46225245296216,1.70798247982857,0.955300195233981,1.40689503383825,1.96920471069034,2.00906992581888
500,5,18,0.0796387048506131,1.4410572098641,1.71068281460806,0.933677085085212,1.40898694899573,1.948437334643,2.0123786802204
500,5,19,0.063112311641166,1.47813290977077,1.71114334174722,0.964906937276279,1.40946145114882,1.99135888226526,2.01282523234563
500,5,20,0.0602437596734357,1.45057684357775,1.7262394540266,0.935370809673187,1.4263256102908,1.96578287748232,2.0261532977624
500,5,21,0.0575055878197845,1.44153026631474,1.72126572497731,0.927326091019272,1.42183970665437,1.9557344416102,2.02069174330024
500,5,22,0.0548918701028069,1.47706321260719,1.72322913379756,0.959866630010419,1.42350326624057,1.99425979520397,2.02295500135455
500,5,23,0.0523969498899162,1.47682406386043,1.7231452535635,0.959681816747614,1.42341678126136,1.99396631097325,2.02287372586565
500,5,24,0.0500154276512069,1.45766330538908,1.7244850648878,0.934482897036222,1.42419630646661,1.98084371374193,2.02477382330899
500,5,25,0.0477421492737412,1.5610692240086,1.71834273400225,1.0209931623819,1.41890827647815,2.1011452856353,2.01777719152636
500,5,26,0.0435008683151391,1.6601648051837,1.78863266822258,1.11658908050556,1.47843841291304,2.20374052986184,2.09882692353212
500,5,27,0.0415236867136658,1.66985317854722,1.78851602534708,1.12575527121442,1.47828969712538,2.21395108588002,2.09874235356878
500,5,28,0.0396363710674391,1.6622336524645,1.78750836468952,1.1058641750751,1.47705670379976,2.21860312985391,2.09796002557928
500,5,29,0.0378348368300998,1.61359379313509,1.78292488433097,1.0548382591147,1.47186586036181,2.17234932715547,2.09398390830012
500,5,30,0.0361151851042241,1.60071328458941,1.79460163249786,1.04216142851121,1.48550748733326,2.1592651406676,2.10369577766247
500,5,31,0.0314111462237555,1.57143841922384,1.81226611506889,1.00615041462267,1.50667144039532,2.13672642382501,2.11786078974247
500,5,32,0.029983461149865,1.61544812344444,1.81188930109186,1.04685413062892,1.51183087773116,2.18404211625995,2.11194772445257
500,5,33,0.0286206665659837,1.57003860220874,1.81198460129443,0.995905966799638,1.51196801985019,2.14417123761785,2.11200118273867
