"n","B","j","relax_lambda","proj_lambda","delta_lambda","psi_relax","psi_proj","psi_delta","se_relax_np","se_proj_np","se_delta_np","lower_relax_np","upper_relax_np","lower_proj_np","upper_proj_np","lower_delta_np","upper_delta_np","s0","s0.1","s0.2","s0.3","s0.4","s0.5","s0.6","s0.7","s0.8","lambda.min","lambda.min.1","lambda.min.2","lambda.min.3","lambda.min.4","lambda.min.5","lambda.min.6","lambda.min.7","lambda.min.8","se_relax_delta","se_proj_delta","se_delta_delta","lower_relax_delta","upper_relax_delta","lower_proj_delta","upper_proj_delta","lower_delta_delta","upper_delta_delta"
1000,161,1,0.145204470425596,0.145204470425596,0.145204470425596,1.50653674434512,1.55540894920215,1.55539126641048,0.0881035877268438,0.087490505706853,0.0874905217471127,1.3338537124005,1.67921977628973,1.38392755801672,1.72689034038758,1.38390984378614,1.72687268903482,0.0721121617851713,0.0763315370087989,0.0763314479544539,1.36519690724618,1.64787658144405,1.40579913666491,1.7050187617394,1.40578162841975,1.70500090440121,0.0662095544863706,0.0744287642158546,0.0757406018851772,1.37676601755183,1.6363074711384,1.40952857133908,1.70128932706523,1.40693968671553,1.70384284610543,0.0875694521427337,0.0870198140932514,0.0870198336080616,1.33490061814536,1.67817287054488,1.38485011357938,1.72596778482492,1.38483239253868,1.72595014028228
1000,161,2,0.0955348454618072,0.0955348454618072,0.0955348454618072,1.50653674434512,1.55540949350297,1.55539127437962,0.0880869441611677,0.0874904911449339,0.0874905244246781,1.33388633378923,1.67918715490101,1.3839281308589,1.72689085614704,1.38390984650725,1.72687270225199,0.0720972449100605,0.0763625756289386,0.0763625007807614,1.3652261443214,1.64784734436884,1.40573884527025,1.70508014173569,1.40572077284933,1.70506177590992,0.0687056930091908,0.0736648888716877,0.073428686320633,1.3718735860471,1.64119990264313,1.41102631131446,1.69979267569148,1.41147104919118,1.69931149956806,0.0875633014934074,0.0870239883495606,0.0870240280616598,1.33491267341804,1.6781608152722,1.38484247633783,1.72597651066811,1.38482417937877,1.72595836938048
1000,162,1,0.0774300075021217,0.0774300075021217,0.0774300075021217,1.60047238554782,1.62642379346723,1.62641188766235,0.0860662233418819,0.0849902332777505,0.0849902665470299,1.43178258779773,1.76916218329791,1.45984293624284,1.79300465069162,1.45983096523017,1.79299281009453,0.0712673718271448,0.0730371280414995,0.0730372902053349,1.46078833676661,1.74015643432902,1.48327102250589,1.76957656442857,1.48325879885989,1.7695649764648,0.0692564379379329,0.0719803247743014,0.0716768402907159,1.46472976718947,1.73621500390617,1.4853423569096,1.76750523002486,1.48592528069254,1.76689849463215,0.085899115825641,0.0848664030622451,0.0848664350990126,1.43211011852956,1.76883465256607,1.46008564346523,1.79276194346923,1.46007367486828,1.79275010045641
1000,162,2,0.0509437745211306,0.0509437745211306,0.0509437745211306,1.60047238554782,1.62642758437634,1.62641190044857,0.0865519137324178,0.084990243118613,0.0849902675819133,1.43083063463228,1.77011413646335,1.45984670786386,1.79300846088882,1.45983097598802,1.79299282490912,0.0715047078913362,0.0731666854560981,0.073166962574784,1.4603231580808,1.74062161301484,1.48302088088238,1.76983428787029,1.48300465380199,1.76981914709515,0.0677958644656898,0.0714530093622575,0.0717138635279973,1.46759249119506,1.73335227990057,1.48637968602631,1.76647548272636,1.48585272793369,1.76697107296344,0.086392976034611,0.0848798863983626,0.0848799104676562,1.43114215251998,1.76980261857565,1.46006300703555,1.79279216171713,1.46004727593196,1.79277652496518
1000,163,1,0.122686650011664,0.122686650011664,0.122686650011664,1.44822873286442,1.46584640473491,1.46583086062825,0.082900132558478,0.0828498274025242,0.0828498234222192,1.2857444730498,1.61071299267904,1.30346074302596,1.62823206644386,1.3034452067207,1.62821651453579,0.0660345884064136,0.0695697046376915,0.0695696314047287,1.31880093958785,1.57765652614099,1.32948978364503,1.60220302582478,1.32947438307498,1.60218733818151,0.0647335980005506,0.0691155595406171,0.0692457158496747,1.32135088078334,1.5751065849455,1.3303799080353,1.60131290143452,1.33010925756288,1.60155246369361,0.0827874559568274,0.0827350079657242,0.0827350042838045,1.28596531918904,1.6104921465398,1.30368578912209,1.62800702034773,1.30367025223199,1.6279914690245
1000,163,2,0.0531081220276281,0.0531081220276281,0.0531081220276281,1.44822873286442,1.46584760431804,1.46583086467468,0.0828674913250478,0.0828498180567615,0.082849825144355,1.28580844986733,1.61064901586151,1.30346196092679,1.6282332477093,1.30344520739174,1.62821652195761,0.065595274386985,0.069850652175966,0.0698506747782714,1.31966199506593,1.57679547066291,1.32894032605315,1.60275488258294,1.32892354210927,1.60273818724009,0.062407798319645,0.0661776440907125,0.0664662809500697,1.32590944815791,1.57054801757092,1.33613942190025,1.59555578673584,1.33555695401254,1.59610477533681,0.0827749169381435,0.0827323414764161,0.0827323469671915,1.28598989566566,1.61046757006318,1.30369221502427,1.62800299361182,1.30367546461898,1.62798626473037
1000,164,1,0.148251872033975,0.148251872033975,0.148251872033975,1.33828600748183,1.33365394403955,1.33280478320353,0.0869078886659256,0.0869229478738406,0.0869229761741375,1.16794654569662,1.50862546926705,1.16328496620682,1.50402292187228,1.16243574990222,1.50317381650484,0.0713733624665936,0.075126860276936,0.0751267218988385,1.19839421704731,1.47817779791636,1.18640529789675,1.48090259018234,1.18555640828181,1.48005315812526,0.0668501394090452,0.0736610785901176,0.0726018670779026,1.2072597342401,1.46931228072356,1.18927823000292,1.47802965807618,1.19050512373084,1.47510444267622,0.0870919388934858,0.0871088384550148,0.0871088410428038,1.1675858072506,1.50898620771306,1.16292062066772,1.50438726741138,1.16207145475964,1.50353811164743
1000,164,2,0.0975398322288344,0.0975398322288344,0.0975398322288344,1.33828600748183,1.33365344282137,1.33280475845583,0.0866907055917793,0.0869229295808855,0.0869229735984329,1.16837222452194,1.50819979044172,1.16328450084284,1.50402238479991,1.1624357302029,1.50317378670876,0.0708514993213512,0.0754397706390446,0.0754391598048489,1.19941706881198,1.47715494615168,1.18579149236884,1.4815153932739,1.18494400523833,1.48066551167334,0.0675836035231015,0.0750756071933353,0.0746630215537588,1.20582214457655,1.47074987038711,1.18650525272243,1.48080163292031,1.18646523621047,1.4791442807012,0.0868660776360775,0.087103826831141,0.0871038333856251,1.16802849531512,1.50854351964854,1.16292994223233,1.50437694341041,1.16208124502001,1.50352827189166
1000,165,1,0.180401396966767,0.180401396966767,0.180401396966767,1.447305704955,1.46483872904798,1.46397383114121,0.0832584986469518,0.0832575031531874,0.0832575718508388,1.28411904760697,1.61049236230303,1.30165402286773,1.62802343522823,1.30078899031357,1.62715867196886,0.0688224333511537,0.0727491726110343,0.0727492094607216,1.31241373558674,1.58219767432326,1.32225035073035,1.60742710736561,1.3213853805982,1.60656228168423,0.0670678703952421,0.071892939551179,0.071623811376077,1.31585267898033,1.57875873092967,1.32392856752767,1.60574889056829,1.3235911608441,1.60435650143832,0.083594014205076,0.0836401166951838,0.0836400740107325,1.28346143711305,1.61114997279695,1.30090410032542,1.62877335777054,1.30003928608018,1.62790837620225
1000,165,2,0.118692072839075,0.118692072839075,0.118692072839075,1.447305704955,1.46483953738083,1.46482008264202,0.0833730725082461,0.0832574830780169,0.0832574894746828,1.28389448283884,1.61071692707116,1.30165487054791,1.62802420421374,1.30163540327164,1.6280047620124,0.0681397175303157,0.072955789811171,0.0729557856479296,1.31375185859558,1.58085955131442,1.32184618935093,1.60783288541072,1.32182674277208,1.60781342251196,0.0642217784847015,0.072000965071819,0.0719130402262679,1.32143101912498,1.57318039078502,1.32371764584006,1.60596142892159,1.32387052379854,1.60576964148551,0.0834714655223753,0.083381042492669,0.0833810515415539,1.28370163253114,1.61090977737886,1.3014126940952,1.62826638066646,1.30139322162057,1.62824694366347
1000,166,1,0.123351757093498,0.123351757093498,0.123351757093498,1.50463021337128,1.50158052045177,1.50244649568301,0.085698542631496,0.0850535754890937,0.0850538090588885,1.33666106981355,1.67259935692901,1.33487551249314,1.66828552841039,1.33574102992759,1.66915196143843,0.0678862104491663,0.0724565625526308,0.0724567121688282,1.37157324089091,1.63768718585165,1.35956565784861,1.64359538305492,1.36043133983211,1.64446165153391,0.0664960761229866,0.069227638246664,0.0692279214313559,1.37429790417023,1.63496252257233,1.36589434948831,1.63726669141523,1.36675976967755,1.63813322168847,0.0850369849836661,0.0844634760469363,0.0844635173475276,1.33795772280329,1.67130270393927,1.33603210739977,1.66712893350376,1.33689800168186,1.66799498968416
1000,166,2,0.0811572193117021,0.0811572193117021,0.0811572193117021,1.50463021337128,1.50157942726181,1.50244649596391,0.0861702714803332,0.0850535567053193,0.0850538092688674,1.33573648126983,1.67352394547273,1.33487445611938,1.66828439840423,1.33574102979693,1.66915196213089,0.0679265225764957,0.0726295983153823,0.0726297597442379,1.37149422912135,1.63776619762121,1.35922541456366,1.64393343995996,1.3600921668652,1.64480082506262,0.0658987725873768,0.0692276952355211,0.0692279662689607,1.37546861910002,1.63379180764254,1.36589314460018,1.63726570992343,1.36675968207675,1.63813330985107,0.0854574473678672,0.0844600982750545,0.0844601630377604,1.33713361653026,1.6721268102123,1.3360376346427,1.66712121988091,1.3369045764099,1.66798841551792
1000,167,1,0.0646611056850634,0.0646611056850634,0.0646611056850634,1.38250482393648,1.39467452382093,1.39466604878322,0.0860116810131575,0.0857957741113969,0.0857957559609503,1.21392192915069,1.55108771872227,1.22651480656259,1.56283424107927,1.22650636709976,1.56282573046669,0.0699458028949739,0.0717950168462367,0.071794964326631,1.24541105026233,1.51959859761063,1.25395629080231,1.53539275683955,1.25394791870303,1.53538417886342,0.0668182269045953,0.0704232219144266,0.0705372868882696,1.25154109920347,1.51346854866948,1.25664500886865,1.53270403877321,1.25641296648222,1.53291913108423,0.086012786392478,0.0858344252505018,0.0858344044378501,1.21391976260722,1.55108988526573,1.22643905032995,1.56290999731191,1.22643061608504,1.56290148148141
1000,167,2,0.0425426897732976,0.0425426897732976,0.0425426897732976,1.38250482393648,1.39467443068244,1.39466610786606,0.0860301009336422,0.0857957760367004,0.0857957565374313,1.21388582610654,1.55112382176642,1.2265147096505,1.56283415171437,1.22650642505269,1.56282579067942,0.0689630891872978,0.0718907238163529,0.0718906419103615,1.24733716912937,1.51767247874358,1.25376861200238,1.53558024936249,1.25376044972175,1.53557176601037,0.0648488274480247,0.0701616377677294,0.0702982522859157,1.25540112213835,1.50960852573461,1.25715762065769,1.53219124070719,1.25688153338566,1.53245068234645,0.0860428822193247,0.0858406881199602,0.0858406679946659,1.2138607747866,1.55114887308635,1.22642668196731,1.56292217939756,1.22641839859651,1.5629138171356
1000,168,1,0.083645294201443,0.083645294201443,0.083645294201443,1.56163833807039,1.55625051413065,1.55623749670925,0.0874990099321314,0.0874392809825641,0.0874392609486132,1.39014027860341,1.73313639753737,1.38486952340483,1.72763150485648,1.38485654524996,1.72761844816853,0.0719579234011657,0.0745809515776212,0.074580817964636,1.4206008082041,1.70267586793667,1.41007184903851,1.70242917922279,1.41005909349856,1.70241589991993,0.0665356342506209,0.0686731039386525,0.0686730157763027,1.43122849493917,1.6920481812016,1.42165123041089,1.69084979785041,1.42163838578769,1.6908366076308,0.0871753752831114,0.0871851682482761,0.0871851524420367,1.39077460251549,1.73250207362529,1.38536758436403,1.72713344389727,1.38535459792285,1.72712039549564
1000,168,2,0.0550330181413864,0.0550330181413864,0.0550330181413864,1.56163833807039,1.55624999562617,1.55623755010274,0.087591339818734,0.0874392855646017,0.0874392631592795,1.38995931202567,1.73331736411511,1.38486899591955,1.72763099533279,1.38485659431055,1.72761850589493,0.0719945996550463,0.0746274775708975,0.0746273321640579,1.4205289227465,1.70274775339428,1.40998013958721,1.70251985166513,1.40996797906119,1.70250712114429,0.0669730852047662,0.0686731109114701,0.0718449314195147,1.43037109106905,1.69290558507173,1.42165069823969,1.69084929301265,1.41542148452049,1.69705361568499,0.087282270643757,0.0872188468318807,0.0872188278392837,1.39056508760862,1.73271158853215,1.38530105583568,1.72719893541665,1.38528864753774,1.72718645266774
1000,169,1,0.100595801408773,0.100595801408773,0.100595801408773,1.39899360853154,1.41892039134956,1.41979853927748,0.0866494387394071,0.0864324096638126,0.0864324576180532,1.2291607086023,1.56882650846077,1.24951286840848,1.58832791429063,1.2503909223461,1.58920615620887,0.0705288971097445,0.0738908665428839,0.0738911165822059,1.26075697019644,1.53723024686663,1.2740942929255,1.56374648977361,1.27497195077636,1.56462512777861,0.0654871346570641,0.0722552259695132,0.0736816632929561,1.27063882460369,1.52734839245938,1.27730014844931,1.5605406342498,1.27538247922329,1.56421459933168,0.0867727998781943,0.0865718453188772,0.0865719096811531,1.22891892077027,1.5690682962928,1.24923957452456,1.58860120817456,1.25011759630242,1.58947948225254
1000,169,2,0.0661853200078864,0.0661853200078864,0.0661853200078864,1.39899360853154,1.41892188446005,1.41979862051695,0.0866156415058558,0.0864324238461874,0.086432461191827,1.22922695118006,1.56876026588301,1.24951433372152,1.58832943519858,1.25039099658096,1.58920624445293,0.0701646278294959,0.0739798134352699,0.0739801726002947,1.26147093798572,1.53651627907735,1.27392145012692,1.56392231879318,1.27479748222037,1.56479975881352,0.0653944867095904,0.0728027248796558,0.0728030139653753,1.27082041458074,1.52716680248233,1.27622854369593,1.56161522522418,1.27710471314481,1.56249252788908,0.0866746222048492,0.0864907421408603,0.0864908209218884,1.22911134901003,1.56887586805304,1.24940002986397,1.58844373905614,1.25027661151004,1.58932062952385
1000,170,1,0.10222407361788,0.10222407361788,0.10222407361788,1.46690690385638,1.43566715113452,1.43653327887788,0.0908150507582407,0.0896482214976889,0.0896486131736638,1.28890940437023,1.64490440334253,1.25995663699905,1.61137766526999,1.2608219970575,1.61224456069826,0.0715940890085304,0.076066966466756,0.0760683006324757,1.32658248939966,1.6072313183131,1.28657589685968,1.58475840540936,1.28743940963823,1.58562714811753,0.0648552322795455,0.073045669180483,0.0730463077596886,1.33979064858847,1.59402315912429,1.29249763954077,1.57883666272827,1.29336251566889,1.57970404208687,0.0903699950281669,0.0893686524694604,0.0893688091089586,1.28978171360118,1.64403209411159,1.26050459229438,1.61082970997466,1.26137041302432,1.61169614473144
1000,170,2,0.0672566143930446,0.0672566143930446,0.0672566143930446,1.46690690385638,1.4356648854172,1.43653340618869,0.0915548872186023,0.0896481988709174,0.089648622647462,1.28745932490792,1.64635448280484,1.2599544156302,1.6113753552042,1.26082210579967,1.61224470657772,0.0718013183830494,0.0762162518918542,0.0762174751501738,1.32617631982561,1.60763748788716,1.28628103170916,1.58504873912523,1.28714715489435,1.58591965748303,0.0642185678674079,0.0730557196438898,0.072784634621061,1.34103851083626,1.5927752968765,1.29247567491517,1.57885409591922,1.29387552233141,1.57919129004597,0.0910979940717224,0.0893268352780873,0.0893270499248738,1.28835483547581,1.64545897223696,1.26058428827215,1.61074548256225,1.26145238833594,1.61161442404144
1000,171,1,0.168291892418673,0.168291892418673,0.168291892418673,1.60144463056893,1.56046390415989,1.55959142613208,0.0849749661614254,0.0850616440138463,0.0850618931030222,1.43489369689254,1.76799556424533,1.39374308189275,1.72718472642703,1.39287011565015,1.726312736614,0.0711926074339284,0.0748834533056006,0.0748841153149519,1.46190711999843,1.74098214113943,1.41369233568092,1.70723547263887,1.41281856011477,1.70636429214938,0.069713760001036,0.0742883396139664,0.0743892370637974,1.4648056609669,1.73808360017096,1.41485875851652,1.70606904980327,1.41378852148704,1.70539433077712,0.0848030011385523,0.0848741768545654,0.0848743563086633,1.43523074833737,1.7676585128005,1.39411051752495,1.72681729079484,1.3932376877671,1.72594516449706
1000,171,2,0.110724827462742,0.110724827462742,0.110724827462742,1.60144463056893,1.56046229584343,1.56044453889368,0.0855780187891001,0.0850616660597314,0.0850616511039513,1.4337117137423,1.76917754739557,1.39374143036636,1.7271831613205,1.39372370272993,1.72716537505742,0.071084618320448,0.0751323897608349,0.0751324891070778,1.46211877866086,1.74077048247701,1.41320281191219,1.70772177977467,1.41318486024381,1.70770421754355,0.0705709356061118,0.0738300224044526,0.0748789694351489,1.46312559678095,1.73976366435691,1.4157554519307,1.70516913975616,1.41368175880079,1.70720731898657,0.0852397230270912,0.0846631333957884,0.084663124212961,1.43437477343583,1.76851448770203,1.39452255438768,1.72640203729917,1.39450481543628,1.72638426235108
1000,172,1,0.0899169342454427,0.0899169342454427,0.0899169342454427,1.42553973772248,1.46498294565153,1.46497215106888,0.0854314451938096,0.0849720256774029,0.0849720306222306,1.25809410514261,1.59298537030234,1.29843777532382,1.63152811597924,1.29842697104931,1.63151733108846,0.0673845038905236,0.0717931208184909,0.0717928861089881,1.29346611009705,1.5576133653479,1.32426842884728,1.60569746245577,1.32425809429527,1.6056862078425,0.0665540784940439,0.0698498082789333,0.0702714640758775,1.29509374387415,1.5559857315708,1.32807732142482,1.60188856987824,1.32724008148016,1.6027042206576,0.0854690706217709,0.0849804831599489,0.0849804910866676,1.2580203593038,1.59305911614115,1.29842119865803,1.63154469264503,1.29841038853902,1.63153391359875
1000,172,2,0.0591593384994267,0.0591593384994267,0.0591593384994267,1.42553973772248,1.46498456438326,1.46497224072274,0.0859665348849308,0.0849719490879834,0.0849720207277643,1.25704532934801,1.59403414609694,1.29843954417081,1.63152958459571,1.29842708009632,1.63151740134915,0.0673332629316547,0.0720852013404727,0.0720850010399262,1.29356654237643,1.55751293306852,1.32369756975593,1.60627155901058,1.32368563868448,1.60625884276099,0.0613960153182402,0.0691548849605464,0.0693919127964236,1.30520354769872,1.54587592774623,1.32944098986059,1.60052813890593,1.32896409164175,1.60098038980373,0.0860125195379053,0.0849900299843394,0.0849901055152749,1.25695519942818,1.59412427601677,1.29840410561395,1.63156502315256,1.2983916339128,1.63155284753268
1000,173,1,0.0975546072991003,0.0975546072991003,0.0975546072991003,1.5089909730208,1.50493795741622,1.50492380218265,0.0859380743694033,0.0847031989854962,0.0847031546087063,1.34055234725677,1.67742959878483,1.33891968740465,1.67095622742779,1.33890561914959,1.67094198521572,0.0659481088827061,0.0726177734054571,0.0726177480901437,1.3797326796107,1.63824926643091,1.36260712154152,1.64726879329092,1.36259301592597,1.64725458843933,0.0609120622999465,0.070688036032923,0.0709998696128135,1.38960333091291,1.6283786151287,1.36638940679169,1.64348650804075,1.36576405774154,1.64408354662377,0.0853390637568802,0.0842894470616794,0.084289415322614,1.34172640805732,1.67625553798429,1.33973064117533,1.67014527365711,1.33971654815033,1.67013105621498
1000,173,2,0.0422290606867608,0.0422290606867608,0.0422290606867608,1.5089909730208,1.50494891621347,1.50492511532544,0.0876436373783695,0.0847034469255497,0.0847031752818013,1.3372094437592,1.68077250228241,1.3389301602394,1.67096767218755,1.33890689177311,1.67094333887777,0.0670844907211818,0.0735962979318123,0.0735961085975726,1.37750537120729,1.64047657483432,1.36070017226712,1.64919766015983,1.36067674247419,1.64917348817668,0.0618564255239653,0.0721151227621764,0.0723218836828954,1.38775237899383,1.63022956704778,1.36360327559961,1.64629455682734,1.36317422330696,1.64667600734391,0.0868044379523103,0.0842979805541102,0.0842977323728277,1.33885427463428,1.67912767140733,1.33972487432742,1.67017295809953,1.33970155987469,1.67014867077618
1000,174,1,0.121222352268856,0.121222352268856,0.121222352268856,1.43567789036242,1.43138853467858,1.43137164910537,0.0838859310510114,0.083669495110702,0.0836694922021604,1.27126146550244,1.6000943152224,1.2673963242616,1.59538074509555,1.26737944438913,1.5953638538216,0.0669905936342973,0.0712614249909838,0.0712613986276665,1.3043763268392,1.56697945388564,1.29171614169625,1.5710609276609,1.29169930779514,1.57104399041559,0.0662442202018124,0.0703397210748404,0.0703396731841134,1.30583921876687,1.56551656195797,1.29352268137189,1.56925438798526,1.2935058896645,1.56923740854623,0.0836319372602795,0.083418152039865,0.0834181519060174,1.27175929333227,1.59959648739257,1.26788895668044,1.59488811267671,1.26787207136957,1.59487122684116
1000,174,2,0.0524742624903236,0.0524742624903236,0.0524742624903236,1.43567789036242,1.43138459990759,1.4313719653804,0.0838298871234024,0.0836694523322537,0.0836694851574451,1.27137131160055,1.59998446912429,1.26739247333637,1.59537672647881,1.2673797744718,1.59536415628899,0.0659062535957637,0.0715583612128866,0.0715583428933775,1.30650163331472,1.56485414741011,1.29113021193033,1.57163898788485,1.29111761330938,1.57162631745142,0.0623137325278305,0.0679320586993731,0.0676096011902404,1.31354297460787,1.55781280611697,1.29823776485682,1.56453143495836,1.29885714704752,1.56388678371327,0.0836243828850915,0.0834932571798761,0.0834932876320552,1.27177409990764,1.5995816808172,1.26773781583503,1.59503138398015,1.26772512162157,1.59501880913922
1000,175,1,0.0532207158464555,0.0532207158464555,0.0532207158464555,1.52681684984317,1.54911362312292,1.54910269642058,0.0843248633878202,0.0838041812137265,0.0838042374755674,1.36154011760304,1.69209358208329,1.38485742794401,1.71336981830182,1.38484639096846,1.71335900187269,0.0690077256350376,0.0712002402701684,0.0712004099110721,1.39156170759849,1.66207199208784,1.40956115219339,1.68866609405245,1.40954989299487,1.68865549984628,0.0640477794316913,0.0681456358085927,0.0676153734139747,1.40128320215705,1.65235049752928,1.41554817693808,1.68267906930776,1.41657656452919,1.68162882831197,0.0842595734897158,0.0837336403975529,0.0837336924916836,1.36166808580332,1.69196561388301,1.38499568794371,1.71323155830212,1.38498465913688,1.71322073370428
1000,175,2,0.0350156771954426,0.0350156771954426,0.0350156771954426,1.52681684984316,1.54911314923031,1.54910269737733,0.084365042327449,0.0838041697829945,0.0838042373030465,1.36146136688136,1.69217233280496,1.38485697645564,1.71336932200498,1.38484639226336,1.7133590024913,0.0690061326835209,0.0712811333441117,0.0712813707935859,1.39156482978346,1.66206886990287,1.40940212787585,1.68882417058477,1.4093912106219,1.68881418413276,0.0647718469818695,0.0687981198934922,0.0687985648387413,1.3998640297587,1.65376966992763,1.41426883423907,1.68395746422155,1.4142575102934,1.68394788446127,0.0843027173737089,0.0837354841125925,0.0837355472234007,1.3615835237907,1.69205017589563,1.38499160036963,1.71323469809099,1.38498102481947,1.7132243699352
1000,176,1,0.0884839284844977,0.0884839284844977,0.0884839284844977,1.51722104680738,1.54781870105844,1.54780391848261,0.0827113055577079,0.0826275225322273,0.0826275043855525,1.35510688791427,1.67933520570048,1.38586875689527,1.70976864522161,1.38585400988693,1.70975382707829,0.0659816712505511,0.0690091263784921,0.0690090874036651,1.3878969711563,1.64654512245846,1.4125608133566,1.68307658876028,1.41254610717143,1.68306172979379,0.060941008533524,0.0671646291749117,0.0668385620214971,1.39777667008167,1.63666542353308,1.41617602787561,1.67946137424127,1.41680033692048,1.67880750004474,0.0827374380420681,0.0826493055212394,0.0826492892911401,1.35505566824492,1.67938642536983,1.38582606223681,1.70981133988007,1.38581131147198,1.70979652549324
1000,176,2,0.0582165163981752,0.0582165163981752,0.0582165163981752,1.51722104680738,1.54781954998849,1.547803936379,0.0827707468430277,0.0826274954387836,0.0826275022464546,1.35499038299504,1.67945171061971,1.38586965892848,1.70976944104851,1.38585403197595,1.70975384078205,0.0660294866539201,0.06911136790371,0.069111395697513,1.38780325296569,1.64663884064906,1.41236126889722,1.68327783107976,1.41234560081187,1.68326227194612,0.0604638690341874,0.0659951144703403,0.0657325807097534,1.39871186350037,1.63573023011438,1.41846912562662,1.67716997435036,1.41896807818788,1.67663979457012,0.0827799417539044,0.0826436452439006,0.0826436539055501,1.35497236096972,1.67946973264503,1.38583800531045,1.70980109466654,1.38582237472412,1.70978549803388
1000,177,1,0.075140976023514,0.075140976023514,0.075140976023514,1.46861110462285,1.46926330968878,1.46925019737107,0.0849311789854969,0.0837397959938005,0.0837396819222634,1.30214599381128,1.63507621543443,1.30513330954093,1.63339330983663,1.30512042080343,1.63337997393871,0.0655833866748681,0.071060071412469,0.0710598845090676,1.34006766674011,1.59715454250559,1.32998556972034,1.60854104965722,1.3299728237333,1.60852757100884,0.0579584216535634,0.0659134161422299,0.0659133040723755,1.35501259818187,1.58220961106384,1.34007301405001,1.59845360532755,1.34006012138921,1.59844027335293,0.084755535366772,0.0835548342452914,0.0835547094713213,1.30249025530398,1.63473195394173,1.30549583456801,1.63303078480955,1.30548296680728,1.63301742793486
1000,177,2,0.0494377446590676,0.0494377446590676,0.0494377446590676,1.46861110462285,1.46926323186144,1.46925020616221,0.0848707293274922,0.0837398021556106,0.0837396844007853,1.30226447514097,1.63495773410474,1.30513321963644,1.63339324408643,1.30512042473667,1.63337998758775,0.0654478673128454,0.0711282915815628,0.0711281279754832,1.34033328468968,1.59688892455603,1.32985178036157,1.6086746833613,1.32983907533026,1.60866133699415,0.0577670229544609,0.06993819929085,0.0663125787549486,1.35538773963211,1.5818344696136,1.33218436125137,1.6063421024715,1.33927755180251,1.59922286052191,0.0846840966300295,0.0835369428190218,0.0835368162785645,1.302630275228,1.63459193401771,1.30553082393615,1.63299563978672,1.30551804625622,1.63298236606819
1000,178,1,0.0701595897448653,0.0701595897448653,0.0701595897448653,1.34350370350859,1.3468032582207,1.3476601087952,0.0843627219734783,0.0831873288755145,0.0831873523761759,1.17815276844057,1.50885463857661,1.18375609362469,1.50985042281671,1.1846128981379,1.51070731945251,0.0659096058945477,0.0716821449807413,0.0716823460034118,1.21432087595527,1.4726865310619,1.20630625405845,1.48730026238296,1.20716271062852,1.48815750696189,0.0592266428083601,0.0688667890100924,0.0696777651650951,1.2274194836042,1.45958792341297,1.21182435176092,1.48178216468048,1.21109168907162,1.48422852851879,0.0843364750033199,0.083196256183505,0.0831963443788018,1.17820421250208,1.5088031945151,1.18373859610103,1.50986792034037,1.18459527381275,1.51072494377765
1000,178,2,0.0461603251214913,0.0461603251214913,0.0461603251214913,1.34350370350859,1.34680178185601,1.34766024363183,0.0846607038312056,0.0831873272379701,0.0831873410705651,1.17756872399943,1.50943868301775,1.18375462046959,1.50984894324243,1.18461305513352,1.51070743213013,0.0661557078495591,0.0717557660993635,0.0717559806804329,1.21383851612345,1.47316889089372,1.20616048030125,1.48744308341076,1.20701852149818,1.48830196576548,0.060506763929753,0.0688668017365218,0.067712442332539,1.22491044620627,1.4620969608109,1.21182285045242,1.48178071325959,1.21494385666005,1.4803766306036,0.0846037312674034,0.0831593967136819,0.0831594503960819,1.17768039022448,1.5093270167927,1.18380936429719,1.50979419941482,1.18466772085551,1.51065276640815
1000,179,1,0.111717931606447,0.111717931606447,0.111717931606447,1.48429910917185,1.46967855243991,1.46966482779913,0.0829727212863928,0.0828240281107763,0.0828240144752904,1.32167257545052,1.64692564289318,1.30734345734279,1.63201364753703,1.30732975942756,1.6319998961707,0.0673692415241225,0.0709138855289274,0.070913763101818,1.35225539578457,1.61634282255913,1.33068733680321,1.60866976807661,1.33067385211956,1.60865580347869,0.0607467084919325,0.067739706068109,0.0680097400245157,1.36523556052767,1.60336265781604,1.33690872854642,1.6024483763334,1.33636573735108,1.60296391824718,0.0829822692852278,0.0828236007907389,0.0828235873509866,1.32165386137281,1.6469443569709,1.30734429489006,1.63201280998976,1.30733059659119,1.63199905900706
1000,179,2,0.073502938993903,0.073502938993903,0.073502938993903,1.48429910917185,1.4696801443222,1.46966483538201,0.0831555937761052,0.0828240259017953,0.0828240103471609,1.32131414537069,1.64728407297302,1.30734505355468,1.63201523508971,1.30732977510158,1.63199989566245,0.0676017664376167,0.07096704254078,0.0709669253934619,1.35179964695413,1.61679857138958,1.33058474094227,1.60877554770212,1.33056966161083,1.6087600091532,0.061466922600366,0.0677396302522243,0.0677396046884476,1.36382394087514,1.60477427746857,1.33691046902784,1.60244981961655,1.33689521019266,1.60243446057137,0.0831560881411427,0.0828256741864346,0.0828256588780239,1.32131317641521,1.64728504192849,1.30734182291678,1.63201846572761,1.30732654398109,1.63200312678294
