"n","B","j","delta_lambda","kappa_IM","psi_delta","se_delta","lower_delta","upper_delta"
1500,111,1,0.889153965350275,16.8833122911778,1.4481430817019,0.099168650439825,1.25377252683984,1.64251363656396
1500,112,1,0.65958619666036,15.7195383601284,1.45142923880721,0.101537812607696,1.25241512609612,1.65044335151829
1500,113,1,0.551475061891696,106482.151126771,1.46024126769508,0.0970490325638276,1.27002516386998,1.65045737152018
1500,114,1,0.756409117710846,67839.0100118643,1.3868055525985,0.107005798930574,1.17707418669457,1.59653691850242
1500,115,1,0.906377888015499,14.9219984090089,1.48612528771426,0.0997400600958367,1.29063476992642,1.6816158055021
1500,116,1,0.474480415689348,14342.3994219899,1.50497553471422,0.099874217896174,1.30922206763772,1.70072900179072
1500,117,1,0.642315406129269,1578.38155965826,1.6074632382463,0.098162224064859,1.41506527907917,1.79986119741342
1500,118,1,0.214123382431402,314357.011950554,2.13719882087953,0.15105338819987,1.84113418000779,2.43326346175128
1500,119,1,0.40337325464399,117590.132080972,2.11200883648413,0.153684851441897,1.81078652765801,2.41323114531025
1500,120,1,0.963859922103847,16.5016770089197,1.53396243677761,0.0966926499124104,1.34444484294928,1.72348003060593
1500,121,1,0.786325216644016,12.5594629333057,1.7368339330005,0.102880743506812,1.53518767572715,1.93848019027385
1500,122,1,0.780755337792723,306.950766588707,1.40690377212296,0.0977062114841591,1.21539959761401,1.59840794663192
1500,123,1,0.838933831699953,1880.18903607026,1.52225448835501,0.10091948600038,1.32445229579426,1.72005668091575
1500,124,1,0.755010051843397,465.727912705581,1.65430225535201,0.0996010800025793,1.45908413854696,1.84952037215707
1500,125,1,0.636787168272872,50.1660870465492,1.53505746650683,0.102170436190136,1.33480341157416,1.7353115214395
1500,126,1,0.854125168430045,69.6754230851041,1.64944523276467,0.101376581686823,1.4507471326585,1.84814333287084
1500,127,1,0.448724062253846,3017353.48324674,2.03362008757628,0.154101832494015,1.73158049588801,2.33565967926455
1500,128,1,0.480070772457924,29198.3657667544,1.50803898730286,0.0983028965662961,1.31536531003292,1.7007126645728
1500,129,1,0.211233641263877,3150302.4974272,2.64468718840848,0.193141036675735,2.26613075652404,3.02324362029292
1500,130,1,0.791078071925173,12142.7884185103,1.50099482227075,0.106208063420841,1.2928270179659,1.7091626265756
1500,131,1,0.61550821673645,102095.19366132,1.81913550922476,0.116657795343186,1.59048623035211,2.0477847880974
1500,132,1,0.544844105910878,4156413.97160417,1.67891845008231,0.107168182158978,1.46886881305071,1.88896808711391
1500,133,1,0.501317882085306,4014.01978428751,1.33807610553691,0.0994683198445022,1.14311819864168,1.53303401243213
1500,134,1,0.727758434527778,55.3509081855778,1.60248518366586,0.0979257521737584,1.41055070940529,1.79441965792643
1500,135,1,1.00580452939019,12.8208738694327,1.32561028004128,0.0999833006306155,1.12964301080528,1.52157754927729
1500,136,1,0.543085881691577,45.2332256918569,1.41618607414779,0.104884518353293,1.21061241817533,1.62175973012024
1500,137,1,0.602876686839069,15.755138576707,1.38570746046331,0.103230982633676,1.18337473450131,1.58804018642532
1500,138,1,0.530416564765563,43.2575601681111,1.53818145390941,0.0980784314500363,1.34594772826733,1.73041517955148
1500,139,1,1.00581017157774,13668.5041194856,1.57749815701892,0.0984763922896316,1.38448442813124,1.7705118859066
1500,140,1,0.57355658449462,16.1899271878442,1.38221760456672,0.0940941698233338,1.19779303171298,1.56664217742045
1500,141,1,0.409165865979749,114783.667273973,1.78386073006353,0.112881741469195,1.56261251678391,2.00510894334315
1500,142,1,0.590028169125416,46.7454727332491,1.62375518458922,0.0980361281749574,1.43160437336631,1.81590599581214
1500,143,1,0.904114639596065,10.8553306295349,1.40357191791387,0.100605432813587,1.20638526959924,1.6007585662285
1500,144,1,0.778495118581291,27994.1355797064,1.44239517626731,0.0941699317820922,1.25782210997441,1.62696824256021
1500,145,1,0.589113117379313,127136.002464369,1.35888893872584,0.0965685822602119,1.16961451749583,1.54816335995586
1500,146,1,0.594356427905225,28299.9320848586,1.43170800841348,0.0984399651922074,1.23876567663675,1.6246503401902
1500,147,1,0.69386820935606,16.1908241820818,1.47031241249515,0.106618545727342,1.26134006286956,1.67928476212074
1500,148,1,0.355106657676636,166656.062354438,1.95436645321211,0.126092621015796,1.70722491602115,2.20150799040306
1500,149,1,0.393852667669996,54.2392024594055,1.32894293302374,0.0960297549422635,1.1407246133369,1.51716125271057
1500,150,1,0.510140228892372,74420.6649553435,1.57023809637114,0.101212312784213,1.37186196331408,1.7686142294282
1500,151,1,0.473201252617079,24174.5197511046,1.50929127019438,0.101988041856628,1.30939470815539,1.70918783223337
1500,152,1,0.497421866168872,5520350.00202476,1.82350869330945,0.12169446483969,1.58498754222366,2.06202984439524
1500,153,1,0.623098315532335,10799.8800167526,1.59692148178128,0.101616122655451,1.3977538813766,1.79608908218596
1500,154,1,0.947694806375233,16.1645132871723,1.64986877574601,0.0943525398028765,1.46493779773238,1.83479975375965
1500,155,1,0.374667810682365,51634.3527457252,1.92843547799834,0.124816957670449,1.68379424096426,2.17307671503242
1500,156,1,0.785601979489235,10118.1995003257,1.57239985442187,0.10265814208703,1.3711898959313,1.77360981291245
1500,157,1,0.517849722078389,4245.69039912312,1.55903935345065,0.0968305420506328,1.36925149103141,1.74882721586989
1500,158,1,0.588641064315458,72777.909067815,1.79820524289413,0.0954227418452579,1.61117666887743,1.98523381691084
1500,159,1,0.283996481041142,478423.982210231,3.07518459225455,0.218536510850973,2.64685303098664,3.50351615352246
1500,160,1,0.0815708256800937,119824827.343886,2.63761246959395,0.357899356270149,1.93612973130446,3.33909520788344
1500,161,1,0.747792812635537,48736.6045712178,1.527299305277,0.0993391027977506,1.33259466379341,1.72200394676059
1500,162,1,0.733631431220371,20545.1102796856,1.65190198170333,0.104636745867081,1.44681395980385,1.85699000360281
1500,163,1,0.761899164044852,15.6976718403921,1.53471236917481,0.0968608606248208,1.34486508235017,1.72455965599946
1500,164,1,0.585328819410098,658461.374657791,1.4256340623881,0.0988621566741527,1.23186423530676,1.61940388946944
1500,165,1,0.864401170473901,61.0022481788418,1.58521031233349,0.0932858092756664,1.40237012615318,1.7680504985138
1500,166,1,0.48226591627273,138906.049997787,1.63239087129983,0.108121323536911,1.42047307716749,1.84430866543218
1500,167,1,0.601155772421801,62393.4124089782,1.62547586576553,0.0990829807693337,1.43127322345764,1.81967850807343
1500,168,1,0.506110471732675,250743.596265787,1.43438093802364,0.103462979148085,1.2315934988934,1.63716837715389
1500,169,1,0.983538596037412,15.1594238253492,1.53429414830243,0.106115903041537,1.32630697834102,1.74228131826384
1500,170,1,0.604383825246686,16.0441463575583,1.48465213636339,0.0955364907897117,1.29740061441555,1.67190365831122
1500,171,1,0.731607879005517,24072.5402108452,1.50441653558386,0.0938193319040629,1.3205306450519,1.68830242611582
1500,172,1,1.05310199474555,16.7843268542781,1.49562302613879,0.104861086763178,1.29009529608296,1.70115075619461
1500,173,1,0.256918680398516,3707862.82817956,1.96679019610599,0.125847333180156,1.72012942307289,2.2134509691391
1500,174,1,0.226795720998915,533502.274731236,2.09362554690389,0.134690097390795,1.82963295601794,2.35761813778985
1500,175,1,0.967807251360073,12.5350102576776,1.38495843853508,0.0929302698685974,1.20281510959262,1.56710176747753
1500,176,1,0.29424776158205,9100.11629194877,2.5519563112099,0.145605466819498,2.26656959624368,2.83734302617612
1500,177,1,0.401381741612185,42505.9038078203,2.68196225024992,0.223950731261965,2.24301881697647,3.12090568352337
1500,178,1,0.73040501443608,34498.0550618124,1.59074263740476,0.10305493952164,1.38875495594235,1.79273031886717
1500,179,1,0.262324009425972,3124457.38949649,2.28435866510782,0.193163830027902,1.90575755825313,2.66295977196251
1500,180,1,0.623405786654869,65716.4604024743,1.54895630405925,0.100271654262796,1.35242386170417,1.74548874641433
1500,181,1,0.802592341652334,16.9033562066079,1.5342189656893,0.0984774919625994,1.34120308144261,1.727234849936
1500,182,1,0.535544817459922,205213.018355388,1.97597741737957,0.136061092112377,1.70929767683931,2.24265715791983
1500,183,1,0.601778549975562,46.1326715334757,1.53211592249326,0.0945283904661599,1.34684027717959,1.71739156780694
1500,184,1,0.697593448488335,4515.23390815255,1.41057198150352,0.101461565652421,1.21170731282478,1.60943665018227
1500,185,1,0.568389651732136,85131.7068663974,1.86552125476961,0.116820097815019,1.63655386305218,2.09448864648705
1500,186,1,0.607909130374583,23899.7200013524,1.54950356262973,0.0903412786657099,1.37243465644494,1.72657246881452
1500,187,1,0.683137342008645,13.8684981136765,1.35920746244112,0.0966743402409993,1.16972575556877,1.54868916931348
1500,188,1,0.558729073540944,60.6709587839856,1.4408706047623,0.102545315587251,1.23988178621128,1.64185942331331
1500,189,1,0.924719935801184,13.661881801625,1.53840068639442,0.104035811101073,1.33449049663632,1.74231087615252
1500,190,1,0.524273312566623,16.802349453625,1.5643447010978,0.0989755828347662,1.37035255874166,1.75833684345394
1500,191,1,0.802301958888334,67278.9173458259,1.5122019306209,0.0963171181093802,1.32342037912652,1.70098348211529
1500,192,1,0.757782076590037,22433.0928618103,1.33466348037165,0.0966984080299354,1.14513460063297,1.52419236011032
1500,193,1,0.83743635169989,34122.0916478488,1.56536356249175,0.102535321780215,1.36439433180253,1.76633279318097
1500,194,1,0.630414645511378,9775.23629528871,1.54882767027594,0.0987326419930875,1.35531169196949,1.74234364858239
1500,195,1,0.42789923664127,60915.7209147703,1.83328468718042,0.11116472789906,1.61540182049826,2.05116755386257
1500,196,1,0.373725324538221,256085.465404308,2.39597412523456,0.163154434351224,2.07619143390616,2.71575681656295
1500,197,1,0.406301818617362,14195986.4184085,1.97451789728476,0.136015798467367,1.70792693228872,2.2411088622808
1500,198,1,0.776852150557344,16.2936948850151,1.4869525272968,0.100874830672219,1.28923785917925,1.68466719541435
1500,199,1,0.519439674535288,6521.06854490454,1.43524414047849,0.0936569472154437,1.25167652393622,1.61881175702076
1500,200,1,0.573938875153592,51.4462680110399,1.61809391133405,0.0984893103686546,1.42505486301149,1.81113295965661
2000,1,1,0.590074795351762,54.7289924697259,1.45649510016204,0.0823950358356195,1.29500082992423,1.61798937039986
2000,2,1,0.239704668765358,1103906.34384596,3.35061154611535,0.217625453005232,2.92406565822509,3.7771574340056
2000,3,1,0.738331921032143,6501.21112147672,1.55415131620577,0.084866239013793,1.38781348773874,1.7204891446728
2000,4,1,0.503137015851616,75855.0180088166,2.34261739566794,0.133813943867469,2.0803420656877,2.60489272564818
2000,5,1,0.604162861440579,23061.9701936541,1.54372425627259,0.0852221041332703,1.37668893217138,1.71075958037379
2000,6,1,0.777606421424492,40001.0884838364,1.79308710913945,0.0911229592628126,1.61448610898434,1.97168810929457
2000,7,1,0.686858832907322,58.950201855724,1.57351229383712,0.0807857081666532,1.41517230583048,1.73185228184376
2000,8,1,0.486585375822363,15.9821514299952,1.47458073185061,0.0877580614732823,1.30257493136298,1.64658653233824
2000,9,1,0.676801202450619,16.9927603742739,1.5029467484919,0.0889046125868915,1.32869370782159,1.67719978916221
2000,10,1,0.0875556565798761,16576872.8572796,3.23681838192654,0.267118917591808,2.7132653034466,3.76037146040648
2000,11,1,0.590490397528801,22877.4952367596,1.38704899337969,0.0879903230595201,1.21458796018303,1.55951002657635
2000,12,1,0.371860328132904,1357798.37785595,1.54049737198878,0.0832673267234764,1.37729341161077,1.70370133236679
2000,13,1,0.240923106710421,2583656.67260862,3.15984043062617,0.238829105740174,2.69173538337543,3.62794547787691
2000,14,1,0.433675235240659,13657604.1722315,1.92304941806714,0.0951779662636195,1.73650060419045,2.10959823194383
2000,15,1,0.772457400162206,26827.4071861649,1.54121921602458,0.085528240751414,1.3735838641518,1.70885456789735
2000,16,1,0.643588997035815,17.3398586189689,1.58435849287383,0.0885861359315961,1.4107296664479,1.75798731929975
2000,17,1,0.81252001597198,25796.4996334563,1.69952444525984,0.0915864275792242,1.52001504720456,1.87903384331512
2000,18,1,0.452507919686935,16.7962667946267,1.69299414407773,0.0821349848430763,1.5320095737853,1.85397871437016
2000,19,1,0.445334316490796,189453.896018767,1.76649000123782,0.104818623034384,1.56104550009042,1.97193450238521
2000,20,1,0.49497317847364,48.2149712612447,1.50625021718899,0.0827063223577918,1.34414582536771,1.66835460901026
2000,21,1,0.230432933824174,248878.66391209,2.61318969598916,0.206129021538153,2.20917681377438,3.01720257820394
2000,22,1,0.694532775668803,27476.7432827314,1.56957884266648,0.0847235158905122,1.40352075152108,1.73563693381189
2000,23,1,0.778023407946105,37680.4451346645,1.36193054473746,0.0859063727085802,1.19355405422864,1.53030703524627
2000,24,1,0.564263122126366,908627.526749533,1.56776211751538,0.0843975595072143,1.40234290088124,1.73318133414952
2000,25,1,0.650627377201449,58.7976299383017,1.37135643118984,0.0899655863278185,1.19502388198732,1.54768898039236
2000,26,1,0.168148934927746,137343466.374643,2.66404067104323,0.264213574025867,2.14618206595253,3.18189927613393
2000,27,1,0.462647434684096,8664.61637775285,1.37404722080484,0.0845267148114218,1.20837485977445,1.53971958183522
2000,28,1,0.54489245369864,373771.628186372,1.39146710914015,0.0856696242047273,1.22355464569888,1.55937957258141
2000,29,1,0.751676844583882,17.9749415269137,1.5935642176279,0.089538897647976,1.41806797823787,1.76906045701794
2000,30,1,0.200662297584066,2535887.94345875,3.0119343802717,0.204598651704938,2.61092102293002,3.41294773761338
2000,31,1,0.391224095404698,61357.1012990865,1.70007013601375,0.091734975028856,1.52026958495719,1.87987068707031
2000,32,1,0.416118177052261,15.8782468104706,1.55335888290115,0.0839319326497413,1.38885229490766,1.71786547089464
2000,33,1,0.618636495032861,49828.8164121091,1.71421947738721,0.0873489911079319,1.54301545481567,1.88542349995876
2000,34,1,0.538723989290454,611139.435975412,1.66191153607715,0.0869223497195186,1.49154373062689,1.83227934152741
2000,35,1,0.817644884490203,15.8739511205266,1.47296630446565,0.0879299177402,1.30062366569485,1.64530894323644
2000,36,1,0.478545155741049,11221.9219524639,1.63465057992645,0.0934067222978985,1.45157340422257,1.81772775563033
2000,37,1,0.444268491684126,12076.2055686375,1.40636689367512,0.0863574895931511,1.23710621407254,1.57562757327769
2000,38,1,0.76260666217359,107962.689450032,1.42773213389255,0.0842660225853896,1.26257072962519,1.59289353815992
2000,39,1,0.496706132759494,4964.91490160735,1.51825562225693,0.085718202745312,1.35024794487611,1.68626329963774
2000,40,1,0.384164516652962,74575.1573877601,1.93328597905263,0.118419957289288,1.70118286276563,2.16538909533963
2000,41,1,0.648518007327508,387.583186072475,1.49281286109312,0.0822007094712717,1.33169947052943,1.65392625165682
2000,42,1,0.720608025019671,10.4877876281153,1.55611864257077,0.0898172927036534,1.38007674887161,1.73216053626993
2000,43,1,0.471121787364483,88904.1389997501,1.87288039448955,0.0998006188051714,1.67727118163141,2.06848960734768
2000,44,1,0.728158713215822,35216.8698129785,1.53754919634952,0.0796203481572479,1.38149331396131,1.69360507873772
2000,45,1,0.820422025719993,48170.7248468149,1.29002264388372,0.0854870070434295,1.12246811007859,1.45757717768884
2000,46,1,0.644957698485007,49.8688985466452,1.51521362560878,0.0818085049105145,1.35486895598418,1.67555829523339
2000,47,1,0.587831541364805,27126.2816603058,1.38235732477953,0.0828046480004671,1.22006021469862,1.54465443486045
2000,48,1,0.462044138980109,139488.474463236,1.88417338206512,0.121169695254137,1.64668077936701,2.12166598476322
2000,49,1,0.647346584235562,17.2291724619072,1.7450675242167,0.0888932247562957,1.57083680369436,1.91929824473904
2000,50,1,0.790417219146019,81.7192871887585,1.58864523242755,0.0893707437051528,1.41347857476545,1.76381189008965
2000,51,1,0.720826867768957,26574.2677968298,1.46572907854917,0.0892774870242654,1.29074520398161,1.64071295311673
2000,52,1,0.329320389942769,1186750.62857824,2.17312441496339,0.133402861526128,1.91165480637218,2.4345940235546
2000,53,1,0.603761240434923,72434.6152768838,1.42411798065775,0.0896653962753604,1.24837380395804,1.59986215735745
2000,54,1,0.211196722117758,681342.568582084,3.84695092057995,0.280236761663814,3.29768686771888,4.39621497344103
2000,55,1,0.583565964140795,28212.7021657421,1.5441236703775,0.0846403300639895,1.37822862345208,1.71001871730292
2000,56,1,0.683961609292514,15.3098853224063,1.57032573732399,0.087802878266484,1.39823209592168,1.7424193787263
2000,57,1,0.653917465622776,52.1210911453473,1.32983588847081,0.0889847655131737,1.15542574806499,1.50424602887663
2000,58,1,0.732886318281707,70.124746042639,1.52160918764588,0.0830038785701431,1.3589215856484,1.68429678964336
2000,59,1,0.202241362071643,1324396.53808301,3.21438223736705,0.202440811841784,2.81759824615715,3.61116622857695
2000,60,1,0.453749167141657,56.5736720731088,1.50511319895633,0.0888430799151697,1.33098076232259,1.67924563559006
2000,61,1,0.44165909514358,70840.0335900085,1.68982141306698,0.0982232495872323,1.49730384387601,1.88233898225796
2000,62,1,0.59058539648163,48676.4665659465,1.77761607744047,0.0905931325179072,1.60005353770537,1.95517861717557
2000,63,1,0.618910943686576,56.2854375200995,1.42315223656728,0.086186431505241,1.25422683081701,1.59207764231755
2000,64,1,0.574590280509797,449821.94987608,1.95221554027038,0.107477619759646,1.74155940554147,2.16287167499929
2000,65,1,0.705159276826829,5158.59167140908,1.62966970759062,0.0836617770613287,1.46569262455042,1.79364679063083
2000,66,1,0.237401025822756,2911421.52042418,2.00106121176023,0.122599634320005,1.76076592849302,2.24135649502744
2000,67,1,0.718320299013795,16.2978728416104,1.31291286912041,0.0851778170927402,1.14596434761864,1.47986139062218
2000,68,1,0.552247094594131,53.8949250268792,1.64608838209718,0.0844874448169971,1.48049299025587,1.8116837739385
2000,69,1,0.545274321183674,40297.6359277152,1.58043258434016,0.0849213824339845,1.41398667476955,1.74687849391077
2000,70,1,0.182280386182273,6126431.4209561,3.34597771723117,0.274449601209646,2.80805649886026,3.88389893560207
2000,71,1,0.641380562211417,39319.0345551507,1.43760121735829,0.0906815683040444,1.25986534348236,1.61533709123421
2000,72,1,0.541852516262675,25694.44840471,1.62995832326044,0.0856121853539372,1.46215843996672,1.79775820655415
2000,73,1,0.323681423354301,4983478.51150004,2.55106003415346,0.140543695062897,2.27559439183018,2.82652567647674
2000,74,1,0.486323241488318,35640.9433079843,1.41023570445444,0.0819029264845237,1.24970596854477,1.5707654403641
2000,75,1,0.714743342820337,188977.51379675,1.64189643869639,0.0941498680054683,1.45736269740567,1.8264301799871
2000,76,1,0.561364515287893,18280.8441873773,1.45336991693749,0.0870289714231352,1.28279313294814,1.62394670092683
2000,77,1,0.616755426899747,54.1718240141256,1.46843707237564,0.0865627979178075,1.29877398845674,1.63810015629454
2000,78,1,0.563595888416861,5972.73921091334,1.53862147494983,0.0840698246642633,1.37384461860787,1.70339833129178
2000,79,1,0.574084740750387,4195.71099649723,1.42870493365341,0.0874425990962216,1.25731743942482,1.60009242788201
2000,80,1,0.587562418663086,185731.828222386,1.6886632543256,0.0869890309016363,1.5181647537584,1.85916175489281
2000,81,1,0.558934227121288,6472.55265088341,1.45268858375218,0.0834405941603392,1.28914501919792,1.61623214830645
2000,82,1,0.422727143025508,282563.369686919,1.96730633809632,0.101569306449199,1.76823049745589,2.16638217873675
2000,83,1,0.715974413324207,11854.937530832,1.54339595078561,0.0835609823985227,1.37961642528451,1.70717547628672
2000,84,1,0.367751381090434,19716.100445593,1.44015601643618,0.0864329328515806,1.27074746804708,1.60956456482528
2000,85,1,0.623350008046279,19083.8700777954,1.45092829076294,0.0846372057187203,1.28503936755425,1.61681721397163
2000,86,1,0.632924569084399,15.0172124953747,1.62348056535729,0.0839327197648272,1.45897243461823,1.78798869609635
2000,87,1,0.614372958403792,34821.0677757392,1.63532768931669,0.0867942366618581,1.46521098545945,1.80544439317393
2000,88,1,0.509501347039754,4712877.74236867,2.31733903036842,0.151049428938857,2.02128214964826,2.61339591108858
2000,89,1,0.73915570517654,66.4071557449245,1.60408296023503,0.0883154116740222,1.43098475335395,1.77718116711612
2000,90,1,0.545625909962073,16.0840968070525,1.51472146301599,0.0864515307925709,1.34527646266255,1.68416646336943
2000,91,1,0.886571330535204,11.0723003938054,1.35660229301787,0.0849509595186096,1.19009841236139,1.52310617367434
2000,92,1,0.375446654818079,6525.45166480344,1.40234048689998,0.0811728889336747,1.24324162458998,1.56143934920998
2000,93,1,0.470415102086055,46.4808226899379,1.51896389168055,0.0894725270493146,1.34359773866389,1.6943300446972
2000,94,1,0.665601773842245,30948.6604371939,1.55202990847343,0.0881041713654049,1.37934573259723,1.72471408434962
2000,95,1,0.721377206028507,16.0324894126153,1.46052220176125,0.0862351021682379,1.29150140151151,1.629543002011
2000,96,1,0.521978799637689,44.7387835699661,1.60060232429716,0.0842524752224749,1.43546747286111,1.76573717573321
2000,97,1,0.367152177351659,14369.3455569351,1.45108398249485,0.0808910095623707,1.2925376037526,1.60963036123709
2000,98,1,0.565083752024393,17481.2347791987,1.43161989724056,0.0882541783889015,1.25864170759831,1.60459808688281
2000,99,1,0.768595787585076,12.8041745743004,1.4997647462152,0.0884825951357151,1.3263388597492,1.6731906326812
2000,100,1,0.58972771981548,1768.47122973432,1.38792472985779,0.0847022574235511,1.22190830530763,1.55394115440795
2000,101,1,0.519301387670577,39249.1153230308,1.5357645327269,0.0826792965455064,1.37371311149771,1.69781595395609
2000,102,1,0.660163856927934,75128.5604531903,1.41359144483425,0.0868887687800145,1.24328945802543,1.58389343164308
2000,103,1,0.251908732479259,3472225.92849463,2.08518611365829,0.117466359345716,1.85495204934068,2.31542017797589
2000,104,1,0.628217250031299,74327.7299693769,1.80109588267396,0.0918964193165627,1.6209789008135,1.98121286453442
2000,105,1,0.563626658765607,49.7804217645639,1.52888857885623,0.0820430787733396,1.36808414446048,1.68969301325197
2000,106,1,0.572882318769846,16.725333914939,1.55906012802706,0.0874815873366628,1.3875962168472,1.73052403920692
2000,107,1,0.752912399101362,15.7212921580031,1.46080299316895,0.0817401191237441,1.30059235968642,1.62101362665149
2000,108,1,0.650086297372452,23615.5910261221,1.4900411759658,0.0880518762442338,1.31745949852711,1.6626228534045
2000,109,1,0.59821252364984,40405.0117887631,1.52962496141199,0.0840792738150779,1.36482958473443,1.69442033808954
2000,110,1,0.199969936773146,832973.9333157,2.46158778395385,0.212500100403946,2.04508758716212,2.87808798074559
2000,111,1,0.656320656741375,21506.7329180556,1.62539569519999,0.0877045055842236,1.45349486425492,1.79729652614507
2000,112,1,0.580866177977602,17705.4537090126,1.40022866759016,0.0859171657212554,1.2318310227765,1.56862631240382
2000,113,1,0.779493851221914,11.0079206534039,1.5045531122838,0.0863291930911418,1.33534789382516,1.67375833074244
2000,114,1,0.702834888566333,5655.89346044569,1.4983322972375,0.0835967443893487,1.33448267823437,1.66218191624062
2000,115,1,0.34422828782186,266013.670821167,1.58536275620889,0.0895320459586116,1.40987994613001,1.76084556628777
2000,116,1,0.713687031938383,31194.14608455,1.59030071958993,0.093639156835558,1.40676797219224,1.77383346698763
2000,117,1,0.202701492978562,907047.163793486,1.82864332675062,0.120699918461592,1.5920714865659,2.06521516693534
2000,118,1,0.504247535326759,260090.185637849,1.78488410345733,0.0868412046280471,1.61467534238636,1.9550928645283
2000,119,1,0.183949591901337,52100975.7219293,3.611694473514,0.225415878320953,3.16987935200493,4.05350959502306
2000,120,1,0.484560165503687,130505.830728704,1.86228979234382,0.105312283771865,1.65587771615096,2.06870186853667
2000,121,1,0.781781990457666,57.9496840222875,1.53458881249019,0.0892249789589678,1.35970785373062,1.70946977124977
2000,122,1,0.49061029074923,2400330.08783895,2.41387673431985,0.120607439344142,2.17748615320533,2.65026731543437
2000,123,1,0.546148800089131,4593.92843878826,1.4542156616873,0.0911025968237579,1.27565457191274,1.63277675146187
2000,124,1,0.708292434170102,6702.98469291336,1.46372051848127,0.0860112719056472,1.29513842554621,1.63230261141634
2000,125,1,0.30814606036847,2806825.62851291,2.68571718551683,0.16230869103471,2.3675921510888,3.00384221994487
2000,126,1,0.972149994866651,7000.15315155536,1.42989295065262,0.0867852135460555,1.25979393210235,1.59999196920289
2000,127,1,0.192186683952141,2675532.50831762,2.97792554830116,0.204786722187435,2.57654357281378,3.37930752378853
2000,128,1,0.53710345368703,38565.1937044722,1.68636907099428,0.0877832556370863,1.51431388994559,1.85842425204297
2000,129,1,0.467174433949143,50.0740065767822,1.37337514843914,0.0872418551529149,1.20238111233943,1.54436918453885
2000,130,1,0.672678739021232,9.22173677309718,1.42381434847852,0.0870798613420583,1.25313782024809,1.59449087670896
2000,131,1,0.688680511308539,573.523217991725,1.44111142436207,0.0872163100999745,1.27016745656612,1.61205539215802
2000,132,1,0.330435711391874,514647.843290513,2.24729138517878,0.140012177337761,1.97286751759677,2.52171525276079
2000,133,1,0.692701485226812,103380.504245647,1.51194403396431,0.0867626272682975,1.34188928451845,1.68199878341018
2000,134,1,0.390475968068342,68998.472959657,1.49678670817297,0.0883861909400013,1.32354977393057,1.67002364241537
2000,135,1,0.56233671915228,17.8260806553301,1.52020695431715,0.0888417894010441,1.3460770470911,1.6943368615432
2000,136,1,0.361847578962767,44.8526854105504,1.42689477930046,0.0826186335343251,1.26496225757318,1.58882730102774
2000,137,1,0.261635298958682,2464758.66734566,2.99473065960271,0.217897909155384,2.56765075765816,3.42181056154726
2000,138,1,0.463429111400383,1599492.3000083,1.787915866801,0.114533118772366,1.56343095400716,2.01240077959484
2000,139,1,0.659935718254143,29101.5441153866,1.31148724242507,0.0874961030776462,1.13999488039288,1.48297960445726
2000,140,1,0.773564029335745,29060.3817874294,1.49381241809782,0.0839791849040699,1.32921321568585,1.6584116205098
2000,141,1,0.785839896656365,21202.2646160025,1.5713545013074,0.0883250267490164,1.39823744887932,1.74447155373547
2000,142,1,0.663673701102773,16.6950367702879,1.54949445537629,0.0842742606970306,1.38431690441011,1.71467200634247
2000,143,1,0.66306839016671,15.8370496945637,1.55294770941971,0.0841300574683655,1.38805279678171,1.7178426220577
2000,144,1,0.594085759007232,49.1574669803697,1.35601735721609,0.0869176001786283,1.18565886086598,1.5263758535662
2000,145,1,0.790885805600843,15.8133771626327,1.42204994868685,0.0858454386363096,1.25379288895968,1.59030700841401
2000,146,1,0.571437619160091,52302.023819725,1.66257220778093,0.087567438726507,1.49094002787698,1.83420438768488
2000,147,1,0.461673424992042,109595.556013005,2.31160097562919,0.122288865818641,2.07191479862465,2.55128715263373
2000,148,1,0.615448986532215,6079.24094832657,1.48345273552067,0.0859633368438074,1.31496459530681,1.65194087573453
2000,149,1,0.732159251387408,37319.8855546517,1.56148121243517,0.0820514408005242,1.40066038846615,1.7223020364042
2000,150,1,0.309094229408272,3020118.86318229,2.22402712059533,0.164985916151074,1.90065472493922,2.54739951625143
2000,151,1,0.21627524563319,985106.435738931,2.0755817550567,0.147351914809102,1.78677200203086,2.36439150808254
2000,152,1,0.564977563268446,6216.00012800068,1.61863720648285,0.083495007141177,1.45498699248615,1.78228742047956
2000,153,1,0.181575472926284,231587.462394554,2.86848918891734,0.191205737799026,2.49372594283125,3.24325243500343
2000,154,1,0.663245804285212,69.7966911702332,1.44423518546664,0.0839418711849139,1.27970911794421,1.60876125298907
2000,155,1,0.509834287295583,597575.596254204,1.62034414609575,0.0872987204210656,1.44923865407046,1.79144963812104
2000,156,1,0.582483781208938,16.5615578818427,1.51359024590619,0.0849996080972038,1.34699101403567,1.68018947777671
2000,157,1,0.739911430851844,15.4601444544224,1.46035159736884,0.084087847871522,1.29553941554066,1.62516377919703
2000,158,1,0.292315217571396,32649.3706030919,2.61251707869212,0.177263195712996,2.26508121509465,2.95995294228959
2000,159,1,0.733970306964087,32074.6753744409,1.59001428520708,0.083858432097021,1.42565175829691,1.75437681211724
2000,160,1,0.752924405173751,5806.31981912834,1.46421340247506,0.0857353847029728,1.29617204845723,1.63225475649289
2000,161,1,0.445585486548779,300317.921042383,1.54296420046494,0.0848522949800848,1.37665370230398,1.70927469862591
2000,162,1,0.386489469528481,43.0689292360343,1.43622376823266,0.0817777555605871,1.27593936733391,1.59650816913141
